,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton
233,"1,060,000",Apartment,3.5,1,126,5.0,2000.0,2000.0,Lugano,6900,46.0126,8.951066666666668,Ticino
234,"1,122,000",Apartment,4.5,GF,185,1.0,2022.0,2022.0,Lugano,6900,46.0126,8.951066666666668,Ticino
235,"1,170,000",Apartment,4.5,GF,140,1.0,2015.0,2015.0,Lugano,6900,46.0126,8.951066666666668,Ticino
236,"1,285,000",Apartment,4.5,1,131,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
237,"1,400,000",Apartment,3.5,2,111,1.0,2021.0,2021.0,Lugano,6900,46.0126,8.951066666666668,Ticino
238,"1,450,000",Apartment,4.5,6,141,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
239,"1,500,000",Apartment,6.0,6,165,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
240,"1,500,000",Apartment,3.5,9,121,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
241,"1,540,000",Apartment,5.0,1,180,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
242,"1,550,000",Roof flat,6.5,6,,1.0,2006.0,2006.0,Lugano,6900,46.0126,8.951066666666668,Ticino
243,"1,650,000",Apartment,4.5,5,142,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
244,"1,856,000",Apartment,5.5,3,173,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
245,"2,050,000",Apartment,4.5,2,150,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
246,"2,550,000",Apartment,3.5,GF,108,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
247,"2,650,000",Apartment,7.0,GF,480,1.0,2022.0,2022.0,Lugano,6900,46.0126,8.951066666666668,Ticino
248,"2,780,000",Attic flat,4.5,GF,195,2.0,2011.0,2011.0,Lugano,6900,46.0126,8.951066666666668,Ticino
249,"3,750,000",Apartment,4.5,7,240,8.0,2009.0,2009.0,Lugano,6900,46.0126,8.951066666666668,Ticino
250,"3,950,000",Apartment,4.5,GF,218,1.0,2005.0,2005.0,Lugano,6900,46.0126,8.951066666666668,Ticino
251,"4,760,000",Attic flat,7.5,GF,380,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
252,"5,325,000",Apartment,4.5,4,,1.0,,2013.0,Lugano,6900,46.0126,8.951066666666668,Ticino
253,"1,850,000",Apartment,5.5,2,250,1.0,2019.0,2019.0,Lugano,6918,45.9557,8.9077,Ticino
254,"1,250,000",Apartment,4.5,GF,130,1.0,2015.0,2015.0,Lugano,6968,46.0651,9.0144,Ticino
255,"6,840,000",Apartment,7.0,GF,421,1.0,2021.0,2021.0,Lugano,6974,46.0094,8.9798,Ticino
256,"1,290,000",Duplex,4.5,1,142,2.0,2001.0,2001.0,Luins,1184,46.4481,6.277200000000001,Canton de Vaud
257,"395,000",Roof flat,4.5,3,100,1.0,,,Lumino,6533,46.2384,9.0681,Ticino
258,"780,000",Apartment,4.5,2,145,1.0,2020.0,2020.0,Lumino,6533,46.2384,9.0681,Ticino
259,"797,000",Duplex,4.5,1,110,2.0,1989.0,2022.0,Lupfig,5242,47.4322,8.209066666666667,Kanton Aargau
260,"790,000",Apartment,3.5,3,89,2.0,1972.0,2021.0,Luzern,6006,47.0538,8.3345,Kanton Luzern
261,"1,300,000",Apartment,3.5,1,94,1.0,2007.0,2007.0,Maloja,7516,46.3649,9.7199,Kanton Graubünden
262,"930,000",Apartment,4.5,1,121,1.0,2022.0,2022.0,Marthalen,8460,47.6201,8.6424,Kanton Zürich
263,"595,000",Apartment,2.5,GF,78,1.0,2022.0,2022.0,Massagno,6900,46.0126,8.951066666666668,Ticino
264,"1,025,000",Apartment,3.5,4,115,1.0,2018.0,2018.0,Massagno,6900,46.0126,8.951066666666668,Ticino
265,"790,000",Apartment,3.5,3,89,2.0,1972.0,2021.0,Luzern,6006,47.0538,8.3345,Kanton Luzern
266,"1,300,000",Apartment,3.5,1,94,1.0,2007.0,2007.0,Maloja,7516,46.3649,9.7199,Kanton Graubünden
267,"930,000",Apartment,4.5,1,121,1.0,2022.0,2022.0,Marthalen,8460,47.6201,8.6424,Kanton Zürich
268,"595,000",Apartment,2.5,GF,78,1.0,2022.0,2022.0,Massagno,6900,46.0126,8.951066666666668,Ticino
269,"1,025,000",Apartment,3.5,4,115,1.0,2018.0,2018.0,Massagno,6900,46.0126,8.951066666666668,Ticino
270,"523,500",Apartment,3.5,1,84,1.0,2021.0,2021.0,Massongex,1869,46.2363,6.9846,Canton du Valais
271,"620,500",Apartment,3.5,GF,95,1.0,2021.0,2021.0,Massongex,1869,46.2363,6.9846,Canton du Valais
272,"5,500,000",Attic flat,5.5,GF,260,1.0,,,Melide,6815,45.9564,8.9488,Ticino
273,"380,000",Apartment,1.5,GF,44,1.0,2019.0,2019.0,Mellingen,5507,47.4211,8.2742,Kanton Aargau
274,"555,000",Studio,2.5,2,98,1.0,2019.0,2019.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen
275,"605,000",Apartment,2.5,GF,111,1.0,2021.0,2021.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen
276,"825,000",Apartment,4.5,1,130,1.0,2023.0,2023.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen
277,"1,115,000",Apartment,3.5,3,185,1.0,2021.0,2021.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen
278,"665,000",Apartment,4.5,1,118,1.0,,,Mendrisio,6825,45.9043,8.9845,Ticino
279,"1,060,000",Apartment,4.5,2,145,3.0,2020.0,2020.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino
280,"945,000",Apartment,4.5,1,118,4.0,2022.0,2022.0,Menziken,5737,47.236,8.1865,Kanton Aargau
281,"1,390,000",Duplex,4.5,1,143,1.0,,2020.0,Menzingen,6313,47.172,8.601566666666667,Kanton Zug
282,"1,560,000",Apartment,5.5,GF,131,1.0,2010.0,2010.0,Menzingen,6313,47.172,8.601566666666667,Kanton Zug
283,"1,050,000",Apartment,5.5,1,135,2.0,1863.0,2022.0,Mex,1031,46.5771,6.559,Canton de Vaud
284,"780,000",Apartment,4.5,GF,,1.0,,,Minusio,6648,46.1733,8.8244,Ticino
285,"810,000",Apartment,4.5,1,110,1.0,1993.0,1993.0,Minusio,6648,46.1733,8.8244,Ticino
286,"2,265,000",Apartment,5.5,GF,200,2.0,2021.0,2021.0,Mont-sur-Rolle,1185,46.4754,6.3364,Canton de Vaud
287,"1,190,000",Apartment,3.5,GF,100,1.0,2014.0,2014.0,Muralto,6600,46.1729,8.795375,Ticino
288,"1,350,000",Attic flat,4.5,2,210,1.0,1960.0,2018.0,Muralto,6600,46.1729,8.795375,Ticino
289,"650,000",Apartment,2.5,GF,62,1.0,,,Neftenbach,8413,47.5298,8.6605,Kanton Zürich
290,"990,000",Apartment,4.5,1,128,1.0,,,Neftenbach,8413,47.5298,8.6605,Kanton Zürich
291,"1,560,000",Apartment,5.5,1,195,1.0,,,Neftenbach,8413,47.5298,8.6605,Kanton Zürich
292,"415,000",Apartment,2.5,6,57,1.0,2024.0,2024.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen
293,"510,000",Apartment,3.5,7,73,1.0,2024.0,2024.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen
294,"645,000",Apartment,4.5,2,98,1.0,2024.0,2024.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen
295,"495,000",Apartment,2.5,GF,63,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau
296,"670,000",Apartment,3.5,GF,88,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau
297,"972,000",Apartment,4.5,GF,133,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau
298,"1,282,000",Apartment,5.5,GF,152,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau
299,"1,060,000",Apartment,4.5,GF,120,1.0,1999.0,1999.0,Nussbaumen,5415,47.4888,8.3055,Kanton Aargau
300,"1,690,000",Apartment,4.5,1,134,1.0,2022.0,2022.0,Nürensdorf,8309,47.4576,8.6489,Kanton Zürich
301,"2,650,000",Terrace flat,4.5,GF,240,1.0,2023.0,2023.0,Nürensdorf,8309,47.4576,8.6489,Kanton Zürich
302,"650,000",Apartment,5.5,1,110,1.0,1972.0,2020.0,Oberrohrdorf,5452,47.4251,8.3205,Kanton Aargau
303,"895,000",Apartment,3.5,-1,98,1.0,2022.0,2022.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft
304,"1,200,000",Apartment,3.5,1,105,3.0,2022.0,2022.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft
305,"620,000",Apartment,3.5,GF,85,1.0,2023.0,2023.0,Orges,1430,46.8122,6.5831,Canton de Vaud
306,"720,000",Apartment,2.5,GF,87,1.0,2012.0,2012.0,Orselina,6644,46.183,8.7953,Ticino
307,"1,850,000",Apartment,4.0,GF,150,1.0,2011.0,2011.0,Orselina,6644,46.183,8.7953,Ticino
308,"280,000",Apartment,1.5,1,50,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino
309,"1,325,000",Apartment,4.5,GF,,6.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino
310,"1,325,000",Apartment,4.5,GF,126,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino
311,"1,200,000",Apartment,3.5,1,105,3.0,2022.0,2022.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft
312,"620,000",Apartment,3.5,GF,85,1.0,2023.0,2023.0,Orges,1430,46.8122,6.5831,Canton de Vaud
313,"720,000",Apartment,2.5,GF,87,1.0,2012.0,2012.0,Orselina,6644,46.183,8.7953,Ticino
314,"1,850,000",Apartment,4.0,GF,150,1.0,2011.0,2011.0,Orselina,6644,46.183,8.7953,Ticino
315,"280,000",Apartment,1.5,1,50,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino
316,"1,325,000",Apartment,4.5,GF,,6.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino
317,"1,325,000",Apartment,4.5,GF,126,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino
318,"3,400,000",Apartment,6.5,5,326,1.0,2012.0,2012.0,Paradiso,6900,46.0126,8.951066666666668,Ticino
319,"4,180,000",Apartment,3.5,GF,163,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino
320,"585,000",Roof flat,3.5,2,80,1.0,2022.0,2022.0,Payerne,1530,46.825,6.9299,Canton de Vaud
321,"500,000",Apartment,3.5,4,92,1.0,2009.0,2009.0,Pazzallo,6912,45.981,8.9473,Ticino
322,"1,400,000",Attic flat,4.0,11,112,11.0,2009.0,2009.0,Pazzallo,6912,45.981,8.9473,Ticino
323,"470,000",Apartment,3.5,3,92,1.0,2013.0,2013.0,Pedrinate,6832,45.8283,9.0078,Ticino
324,"1,255,000",Apartment,5.0,2,108,1.0,2007.0,2007.0,Perly-Certoux,1258,46.1575,6.0889,Genève
325,"1,540,000",Apartment,5.0,GF,118,1.0,2010.0,2010.0,Plan-les-Ouates,1228,46.1642,6.118,Genève
326,"1,900,000",Apartment,4.5,GF,110,1.0,1990.0,2017.0,Pontresina,7504,46.4311,9.9249,Kanton Graubünden
327,"1,010,000",Apartment,4.0,1,,4.0,,,Prilly,1008,46.5519,6.6005,Canton de Vaud
328,"1,330,000",Apartment,4.0,4,,4.0,,,Prilly,1008,46.5519,6.6005,Canton de Vaud
329,"5,200,000",Apartment,5.5,5,260,1.0,2022.0,2022.0,Puidoux,1070,46.4945,6.7779,Canton de Vaud
330,"2,660,000",Apartment,5.5,1,173,1.0,2010.0,2010.0,Pully,1009,46.4884,6.6557,Canton de Vaud
331,"1,190,000",Duplex,3.5,3,130,1.0,2008.0,2008.0,Rafz,8197,47.6115,8.543,Kanton Zürich
332,"1,130,000",Apartment,3.5,GF,113,1.0,2022.0,2022.0,Rapperswil SG,8640,47.225,8.8107,Kanton St. Gallen
333,"585,000",Apartment,3.5,3,100,4.0,2010.0,2010.0,Reinach,5734,47.2612,8.1793,Kanton Aargau
334,"585,000",Apartment,3.5,3,81,1.0,1969.0,2020.0,Rheinfelden,4310,47.5559,7.801349999999999,Kanton Aargau
335,"2,790,000",Terrace flat,3.5,GF,168,1.0,2017.0,2017.0,Richterswil,8805,47.213,8.7063,Kanton Zürich
336,"315,000",Apartment,,GF,,1.0,,,Riddes,1908,46.1688,7.2201,Canton du Valais
337,"750,000",Apartment,3.5,GF,89,1.0,2022.0,2022.0,Rifferswil,8911,47.245,8.499,Kanton Zürich
338,"1,280,000",Duplex,4.5,1,167,2.0,2022.0,2022.0,Rifferswil,8911,47.245,8.499,Kanton Zürich
339,"1,320,000",Duplex,4.5,1,169,2.0,2022.0,2022.0,Rifferswil,8911,47.245,8.499,Kanton Zürich
340,"1,210,000",Attic flat,4.5,1,235,1.0,2022.0,2022.0,Riniken,5223,47.4939,8.1867,Kanton Aargau
341,"995,000",Apartment,4.5,GF,142,1.0,,2012.0,Rombach,5022,47.4052,8.0456,Kanton Aargau
342,"1,150,000",Attic flat,3.5,4,105,1.0,2014.0,2014.0,Rorschacherberg,9404,47.4803,9.5104,Kanton St. Gallen
343,"900,000",Apartment,3.5,1,,1.0,1972.0,1972.0,Ruvigliana,6977,46.0053,8.98,Ticino
344,"5,450,000",Apartment,6.5,GF,319,1.0,2012.0,2012.0,Rüschlikon,8803,47.3063,8.5526,Kanton Zürich
345,"2,440,000",Loft,,GF,,2.0,1871.0,2000.0,Rüti ZH,8630,47.2582,8.865,Kanton Zürich
346,"419,000",Duplex,4.0,1,96,1.0,1988.0,2021.0,Saint-Maurice,1890,46.1988,6.99565,Canton du Valais
347,"1,215,000",Apartment,4.5,GF,110,1.0,1982.0,1982.0,Samedan,7503,46.5332,9.8492,Kanton Graubünden
348,"1,190,000",Apartment,4.5,1,135,1.0,1994.0,2009.0,Sarnen,6062,46.8705,8.207,Kanton Obwalden
349,"1,750,000",Roof flat,5.5,3,175,1.0,,2016.0,Satigny,1242,46.2143,6.035,Genève
350,"620,000",Apartment,4.5,2,110,3.0,1970.0,2010.0,Savigny,1073,46.5447,6.73035,Canton de Vaud
351,"450,000",Apartment,3.5,GF,85,1.0,,,Savièse,1965,46.2571,7.344509090909091,Canton du Valais
352,"865,000",Duplex,5.5,3,126,3.0,,2020.0,Schaffhausen,8207,47.7228,8.673,Kanton Schaffhausen
353,"1,190,000",Apartment,4.5,1,135,1.0,1994.0,2009.0,Sarnen,6062,46.8705,8.207,Kanton Obwalden
354,"1,750,000",Roof flat,5.5,3,175,1.0,,2016.0,Satigny,1242,46.2143,6.035,Genève
355,"620,000",Apartment,4.5,2,110,3.0,1970.0,2010.0,Savigny,1073,46.5447,6.73035,Canton de Vaud
356,"450,000",Apartment,3.5,GF,85,1.0,,,Savièse,1965,46.2571,7.344509090909091,Canton du Valais
357,"865,000",Duplex,5.5,3,126,3.0,,2020.0,Schaffhausen,8207,47.7228,8.673,Kanton Schaffhausen
358,"1,050,000",Attic flat,4.5,4,130,1.0,2009.0,2009.0,Sennwald,9466,47.2623,9.5013,Kanton St. Gallen
359,"1,320,000",Attic flat,5.5,3,186,1.0,2011.0,2011.0,Seuzach,8472,47.5343,8.7261,Kanton Zürich
360,"1,190,000",Apartment,4.5,GF,135,1.0,2007.0,2007.0,Siebnen,8854,47.1673,8.89535,Kanton Schwyz
361,"3,200,000",Duplex,3.5,GF,132,3.0,1988.0,2021.0,Silvaplana-Surlej,7513,46.4447,9.79045,Kanton Graubünden
362,"179,000",Apartment,,GF,,1.0,,,Sion,1950,46.2304,7.3623,Canton du Valais
363,"990,000",Roof flat,3.5,2,108,1.0,2017.0,2017.0,Sissach,4450,47.4722,7.8076,Kanton Basel-Landschaft
364,"410,000",Apartment,3.5,1,85,1.0,1993.0,1993.0,Siviriez,1678,46.6604,6.8774,Canton de Fribourg
365,"550,000",Apartment,2.5,1,69,1.0,2019.0,2019.0,Sorengo,6924,45.9998,8.9355,Ticino
366,"1,750,000",Apartment,4.5,2,129,1.0,2016.0,2016.0,St-Sulpice VD,1025,46.4855,6.5626,Canton de Vaud
367,"1,750,000",Attic flat,4.5,2,124,2.0,2016.0,2016.0,St-Sulpice VD,1025,46.4855,6.5626,Canton de Vaud
368,"670,000",Furnished dwelling,1.5,1,33,5.0,,2021.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
369,"990,000",Apartment,2.5,2,60,1.0,1970.0,2010.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
370,"1,390,000",Apartment,3.5,4,88,1.0,1982.0,1982.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
371,"1,800,000",Apartment,3.5,4,94,1.0,1963.0,1963.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
372,"1,850,000",Attic flat,2.5,3,73,1.0,1905.0,2017.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
373,"3,200,000",Apartment,5.0,3,150,1.0,1965.0,2009.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
374,"3,200,000",Attic flat,3.5,4,112,1.0,1972.0,2012.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
375,"1,250,000",Apartment,4.5,GF,143,1.0,2020.0,2020.0,Steinmaur,8162,47.49,8.439599999999999,Kanton Zürich
376,"3,290,000",Apartment,4.5,GF,136,1.0,2022.0,2022.0,Stäfa,8712,47.2409,8.7254,Kanton Zürich
377,"4,730,000",Duplex,5.5,GF,198,2.0,2022.0,2022.0,Stäfa,8712,47.2409,8.7254,Kanton Zürich
378,"360,000",Apartment,2.5,GF,60,1.0,1963.0,1963.0,Thun,3608,46.7387,7.5974,Canton de Berne
379,"1,155,000",Apartment,5.5,1,276,1.0,2009.0,2009.0,Torricella-Taverne,6807,46.063,8.9306,Ticino
380,"1,760,000",Apartment,4.5,2,121,1.0,2017.0,2022.0,Uetikon am See,8707,47.2673,8.6792,Kanton Zürich
381,"3,470,000",Apartment,4.5,GF,157,1.0,2023.0,2023.0,Uitikon,8142,47.367,8.4593,Kanton Zürich
382,"4,480,000",Apartment,5.5,1,207,1.0,2023.0,2023.0,Uitikon,8142,47.367,8.4593,Kanton Zürich
383,"993,000",Apartment,5.5,1,143,2.0,2017.0,2017.0,Umiken,5222,47.4812,8.1867,Kanton Aargau
384,"2,275,000",Duplex,4.5,2,166,2.0,2023.0,2023.0,Unterengstringen,8103,47.4112,8.4429,Kanton Zürich
385,"980,000",Apartment,4.5,1,141,1.0,2022.0,2022.0,Unterlunkhofen,8918,47.3248,8.3832,Kanton Aargau
386,"690,000",Apartment,4.5,1,88,1.0,1974.0,2014.0,Uster,8610,47.3532,8.7213,Kanton Zürich
387,"425,000",Apartment,5.5,4,140,1.0,,,Vacallo,6833,45.847,9.0364,Ticino
388,"3,290,000",Roof flat,5.0,GF,128,1.0,,2007.0,Verbier,1936,46.1008,7.2297,Canton du Valais
389,"2,000,000",Attic flat,5.0,3,138,1.0,2022.0,2022.0,Versoix,1290,46.2877,6.1463,Genève
390,"1,690,000",Apartment,3.5,GF,150,1.0,2022.0,2022.0,Viganello,6962,46.0129,8.9706,Ticino
391,"670,000",Apartment,3.5,GF,92,1.0,1972.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg
392,"1,410,000",Apartment,5.5,GF,,1.0,2022.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg
393,"545,000",Apartment,4.5,3,138,1.0,,1982.0,Vouvry,1896,46.3329,6.8671500000000005,Canton du Valais
394,"445,000",Apartment,4.5,GF,85,1.0,1963.0,2021.0,Vuisternens-en-Ogoz,1696,46.7042,7.0561,Canton de Fribourg
395,"1,656,000",Attic flat,4.5,3,152,3.0,2022.0,2022.0,Weinfelden,8570,47.5698,9.1122,Kanton Thurgau
396,"1,100,000",Apartment,4.5,GF,116,4.0,,,Wettingen,5430,47.4668,8.3412,Kanton Aargau
397,"1,690,000",Apartment,3.5,GF,150,1.0,2022.0,2022.0,Viganello,6962,46.0129,8.9706,Ticino
398,"670,000",Apartment,3.5,GF,92,1.0,1972.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg
399,"1,410,000",Apartment,5.5,GF,,1.0,2022.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg
400,"445,000",Apartment,4.5,GF,85,1.0,1963.0,2021.0,Vuisternens-en-Ogoz,1696,46.7042,7.0561,Canton de Fribourg
401,"1,656,000",Attic flat,4.5,3,152,3.0,2022.0,2022.0,Weinfelden,8570,47.5698,9.1122,Kanton Thurgau
402,"1,100,000",Apartment,4.5,GF,116,4.0,,,Wettingen,5430,47.4668,8.3412,Kanton Aargau
403,"1,100,000",Duplex,4.5,3,135,2.0,2001.0,2022.0,Wettingen,5430,47.4668,8.3412,Kanton Aargau
404,"975,000",Apartment,3.5,1,80,1.0,2020.0,2020.0,Wetzikon ZH,8620,47.3243,8.803049999999999,Kanton Zürich
405,"3,200,000",Apartment,5.5,GF,187,1.0,2013.0,2013.0,Wilen b. Wollerau,8832,47.1958,8.715033333333333,Kanton Schwyz
406,"750,000",Apartment,3.5,1,90,1.0,1996.0,1996.0,Winterthur,8404,47.527,8.757666666666667,Kanton Zürich
407,"1,090,000",Apartment,5.5,1,132,1.0,1993.0,2014.0,Winterthur,8405,47.478,8.776,Kanton Zürich
408,"1,690,000",Attic flat,5.5,3,150,1.0,2010.0,2022.0,Winterthur,8408,47.5074,8.6831,Kanton Zürich
409,"1,395,000",Loft,4.5,3,260,1.0,,2018.0,Wohlen AG,5610,47.3533,8.28215,Kanton Aargau
410,"2,510,000",Apartment,4.5,GF,140,1.0,2010.0,2010.0,Wädenswil,8820,47.2239,8.6596,Kanton Zürich
411,"495,000",Apartment,3.5,GF,94,1.0,,,Würenlingen,5303,47.5321,8.2492,Kanton Aargau
412,"650,000",Apartment,5.5,2,128,2.0,1993.0,1993.0,Würenlingen,5303,47.5321,8.2492,Kanton Aargau
413,"835,000",Apartment,4.5,1,126,3.0,2020.0,2020.0,Zunzgen,4455,47.4451,7.7986,Kanton Basel-Landschaft
414,"890,000",Apartment,3.5,GF,145,3.0,2020.0,2020.0,Zunzgen,4455,47.4451,7.7986,Kanton Basel-Landschaft
415,"1,260,000",Apartment,4.5,1,130,1.0,2022.0,2022.0,Zwillikon,8909,47.2895,8.4311,Kanton Zürich
416,"2,180,000",Apartment,3.5,1,108,1.0,2015.0,2015.0,Zürich,8005,47.3876,8.5207,Kanton Zürich
417,"3,490,000",Apartment,5.5,4,160,1.0,2003.0,2003.0,Zürich,8044,47.3776,8.5901,Kanton Zürich
418,"1,180,000",Apartment,3.5,GF,94,1.0,2001.0,2020.0,Zürich,8050,47.4119,8.5512,Kanton Zürich
419,"2,200,000",Apartment,5.5,GF,160,1.0,2014.0,2014.0,Zürich,8050,47.4119,8.5512,Kanton Zürich
420,"1,190,000",Apartment,2.5,5,75,1.0,2015.0,2015.0,Zürich,8052,47.4243,8.5403,Kanton Zürich
421,"1,710,000",Apartment,2.5,GF,85,1.0,2024.0,2024.0,Zürich,8057,47.4,8.5445,Kanton Zürich
422,"350,000",Apartment,4.5,3,90,1.0,1969.0,2021.0,Aarau Rohr,5032,47.4055,8.0841,Kanton Aargau
423,"545,000",Apartment,3.5,1,100,1.0,,,Acquarossa,6722,46.4364,8.9256,Ticino
424,"745,000",Apartment,4.5,1,117,1.0,2021.0,2021.0,Agno,6982,46.0005,8.9028,Ticino
425,"830,000",Apartment,4.5,2,116,1.0,2021.0,2021.0,Agno,6982,46.0005,8.9028,Ticino
426,"890,000",Apartment,5.5,1,150,2.0,2008.0,2008.0,Agra,6927,45.9682,8.9116,Ticino
427,"1,670,000",Apartment,5.5,3,175,2.0,2002.0,2002.0,Aldesago,6974,46.0094,8.9798,Ticino
428,"1,190,000",Apartment,3.5,2,85,4.0,2022.0,2022.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft
429,"240,000",Apartment,2.5,1,56,1.0,1984.0,2010.0,Anzère,1972,46.3424,7.4064,Canton du Valais
430,"915,000",Apartment,4.5,GF,146,1.0,2005.0,2005.0,Anzère,1972,46.3424,7.4064,Canton du Valais
431,"550,000",Duplex,3.5,GF,88,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
432,"550,000",Duplex,3.5,GF,88,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
433,"580,000",Apartment,3.5,GF,103,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
434,"650,000",Apartment,4.5,2,109,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
435,"650,000",Apartment,4.5,2,109,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
436,"650,000",Apartment,4.5,1,112,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
437,"580,000",Apartment,3.5,GF,103,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
438,"650,000",Apartment,4.5,2,109,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
439,"650,000",Apartment,4.5,2,109,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
440,"650,000",Apartment,4.5,1,112,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
441,"680,000",Apartment,4.5,GF,112,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
442,"680,000",Apartment,4.5,GF,112,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
443,"320,000",Apartment,3.0,2,75,1.0,1960.0,1960.0,Arbon,9320,47.5444,9.4324,Kanton Thurgau
444,"615,000",Apartment,4.5,2,132,1.0,,2020.0,Ardon,1957,46.23,7.2379,Canton du Valais
445,"699,000",Apartment,4.5,-2,125,1.0,2014.0,2014.0,Ardon,1957,46.23,7.2379,Canton du Valais
446,"1,350,000",Apartment,4.5,GF,130,1.0,1978.0,1978.0,Ascona,6612,46.1477,8.772,Ticino
447,"1,440,000",Apartment,3.5,2,93,1.0,2021.0,2021.0,Ascona,6612,46.1477,8.772,Ticino
448,"1,495,000",Apartment,3.5,GF,106,1.0,2016.0,2020.0,Ascona,6612,46.1477,8.772,Ticino
449,"1,850,000",Apartment,4.0,GF,133,1.0,2006.0,2006.0,Ascona,6612,46.1477,8.772,Ticino
450,"5,660,000",Apartment,5.5,4,250,2.0,2021.0,2021.0,Ascona,6612,46.1477,8.772,Ticino
451,"1,300,000",Apartment,3.5,1,88,1.0,1986.0,1986.0,Baar,6340,47.229,8.554400000000001,Kanton Zug
452,"495,000",Apartment,1.5,GF,59,1.0,1982.0,1982.0,Baden,5400,47.4721,8.2914,Kanton Aargau
453,"260,000",Apartment,3.5,4,90,1.0,,,Balerna,6828,45.8432,9.0077,Ticino
454,"356,800",Apartment,2.5,4,60,1.0,,,Balerna,6828,45.8432,9.0077,Ticino
455,"490,000",Apartment,3.5,2,95,1.0,2021.0,2021.0,Balerna,6828,45.8432,9.0077,Ticino
456,"491,800",Apartment,3.5,1,88,1.0,2016.0,2016.0,Balerna,6828,45.8432,9.0077,Ticino
457,"633,000",Duplex,,GF,,3.0,,,Ballaigues,1338,46.7349,6.4104,Canton de Vaud
