,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1792,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2.0,2023.0,,9203 Niederwil SG
1793,"CHF820,000.–",Single house,4.5,,150 m2,2.0,2018.0,,6883 Novazzano
1794,"CHF830,000.–",Single house,5.0,,170 m2,2.0,2020.0,,6883 Novazzano
1795,"CHF895,000.–",Single house,5.5,,150 m2,3.0,1989.0,2019.0,6883 Novazzano
1796,"CHF2,550,000.–",Single house,11.0,,447 m2,3.0,1992.0,2021.0,3976 Noës
1797,"CHF955,000.–",Row house,5.5,,158 m2,4.0,2022.0,,"Ossingerstrasse 15, 8526 Oberneunforn"
1798,"CHF985,000.–",Single house,4.5,,142 m2,4.0,2021.0,,"Ossingerstrasse 15, 8526 Oberneunforn"
1799,"CHF1,500,000.–",Single house,5.5,,130 m2,,1977.0,,"Hölibachstrasse 34, 8912 Obfelden"
1800,"CHF615,000.–",Single house,3.5,,100 m2,,2000.0,,6718 Olivone
1801,"CHF730,000.–",Single house,6.5,,196 m2,,,,6718 Olivone
1802,"CHF1,250,000.–",Villa,7.5,,234 m2,,2006.0,,3971 Ollon VS
1803,"CHF1,295,000.–",Multi-family house,,,183 m2,,1933.0,,4600 Olten
1804,"CHF1,200,000.–",Single house,5.5,,184 m2,3.0,2019.0,,"Origlio, 6945 Origlio"
1805,"CHF1,200,000.–",Row house,4.5,,161 m2,3.0,2021.0,,"via Lugano, 6945 Origlio"
1806,"CHF1,300,000.–",Single house,5.5,,184 m2,3.0,2019.0,,"Origlio, 6945 Origlio"
1807,"CHF1,730,000.–",Single house,5.5,,180 m2,,1990.0,2019.0,1911 Ovronnaz
1808,"CHF1,190,000.–",Single house,5.5,,168 m2,,1950.0,2020.0,"Boladee 21, 6657 Palagnedra"
1809,"CHF1,180,000.–",Villa,6.5,,210 m2,3.0,,,6913 Paradiso
1810,"CHF1,050,000.–",Single house,9.0,,190 m2,,1932.0,2000.0,1530 Payerne
1811,"CHF1,290,000.–",Single house,7.0,,140 m2,,1970.0,2016.0,6912 Pazzallo
1812,"CHF265,000.–",Rustico,4.5,,61 m2,,1900.0,,6744 Personico
1813,"CHF1,225,000.–",Single house,7.5,,210 m2,,1978.0,,4148 Pfeffingen
1814,"CHF430,000.–",Single house,14.5,,320 m2,,,,6776 Piotta
1815,"CHF850,000.–",Single house,3.5,,135 m2,1.0,1970.0,,6946 Ponte Capriasca
1816,"CHF1,180,000.–",Villa,6.5,,210 m2,3.0,,,6913 Paradiso
1817,"CHF1,050,000.–",Single house,9.0,,190 m2,,1932.0,2000.0,1530 Payerne
1818,"CHF1,290,000.–",Single house,7.0,,140 m2,,1970.0,2016.0,6912 Pazzallo
1819,"CHF265,000.–",Rustico,4.5,,61 m2,,1900.0,,6744 Personico
1820,"CHF1,225,000.–",Single house,7.5,,210 m2,,1978.0,,4148 Pfeffingen
1821,"CHF430,000.–",Single house,14.5,,320 m2,,,,6776 Piotta
1822,"CHF850,000.–",Single house,3.5,,135 m2,1.0,1970.0,,6946 Ponte Capriasca
1823,"CHF945,000.–",Single house,5.5,,150 m2,,,,6988 Ponte Tresa
1824,"CHF1,650,000.–",Multi-family house,,,,,,,6988 Ponte Tresa
1825,"CHF1,780,000.–",Single house,8.0,,250 m2,,1989.0,2015.0,1991 Pravidondaz (Salins)
1826,"CHF150,000.–",Rustico,5.5,,120 m2,,,,6526 Prosito
1827,"CHF80,000.–",Rustico,4.5,,100 m2,,,,6723 Prugiasco
1828,"CHF675,000.–",Single house,8.5,,270 m2,,1798.0,,6984 Pura
1829,"CHF795,000.–",Single house,5.5,,250 m2,3.0,,,6984 Pura
1830,"CHF910,000.–",Row house,4.5,,110 m2,2.0,2010.0,,"Via Selva 22, 6984 Pura"
1831,"CHF3,290,000.–",Villa,7.5,,420 m2,,1985.0,,6984 Pura
1832,"CHF3,800,000.–",Villa,8.0,,300 m2,2.0,1968.0,,6984 Pura
1833,"CHF590,000.–",Bifamiliar house,6.0,,170 m2,3.0,1913.0,1997.0,"Purasca Superiore, 6989 Purasca"
1834,"CHF1,490,000.–",Single house,6.5,,383 m2,3.0,,2013.0,"Purasca Inferiore, 6989 Purasca"
1835,"CHF1,550,000.–",Villa,5.5,,255 m2,3.0,2005.0,,6862 Rancate
1836,"CHF1,258,400.–",Bifamiliar house,5.5,,191 m2,4.0,2021.0,,9445 Rebstein
1837,"CHF1,150,000.–",Row house,5.5,,138 m2,3.0,2022.0,,"Kohlplatzweg 7, 4310 Rheinfelden"
1838,"CHF1,370,000.–",Row house,5.5,,138 m2,3.0,2022.0,,"Kohlplatzweg 7, 4310 Rheinfelden"
1839,"CHF3,500,000.–",Chalet,7.5,,350 m2,,2022.0,,1908 Riddes
1840,"CHF1,760,000.–",Row house,4.5,4,134 m2,,2023.0,,"Meierweg 44, 4125 Riehen"
1841,"CHF690,000.–",Row house,4.5,,105 m2,,1970.0,,6826 Riva San Vitale
1842,"CHF210,000.–",Single house,4.5,,120 m2,,,,6760 Rossura
1843,"CHF2,420,000.–",Single house,7.5,,201 m2,,1984.0,,"Berghofweg 14B, 8630 Rüti ZH"
1844,"CHF4,100,000.–",Single house,5.5,,180 m2,,1964.0,2008.0,6575 S. Nazzaro
1845,"CHF1,048,000.–",Villa,,,,,,,6854 S. Pietro
1846,"CHF2,000,000.–",Multi-family house,14.0,,409 m2,3.0,,1993.0,7247 Saas im Prättigau
1847,"CHF599,000.–",Chalet,3.5,,160 m2,,2023.0,,1996 Saclentz (Nendaz)
1848,"CHF445,000.–",Single house,3.0,,60 m2,1.0,,,6839 Sagno
1849,"CHF2,230,000.–",Villa,,,,3.0,1960.0,2014.0,6839 Sagno
1850,"CHF4,800,000.–",Villa,11.0,,517 m2,4.0,1920.0,,1806 Saint-Légier-La Chiésaz
1851,"CHF750,000.–",Row house,4.5,,156 m2,,2022.0,,1966 Saint-Romain (Ayent)
1852,"CHF3,950,000.–",Bifamiliar house,11.0,,500 m2,,1998.0,,6954 Sala Capriasca
1853,"CHF695,000.–",Rustico,7.0,,185 m2,3.0,,,"Cagiallo Nucleo, 6955 Sala Capriasca"
1854,"CHF750,000.–",Row house,4.5,,162 m2,,2021.0,,1991 Salins
1855,"CHF770,000.–",Single house,6.0,,160 m2,,1950.0,2002.0,1991 Salins
1856,"CHF810,000.–",Row house,5.5,,177 m2,,2021.0,,1991 Salins
1857,"CHF1,780,000.–",Villa,7.0,,262 m2,,1989.0,2013.0,1991 Salins
1858,"CHF1,450,000.–",Row house,5.0,,130 m2,3.0,1992.0,,8833 Samstagern
1859,"CHF1,730,000.–",Single house,11.0,,280 m2,,1900.0,,6577 Sant'Abbondio
1860,"CHF750,000.–",Row house,4.5,,162 m2,,2021.0,,1991 Salins
1861,"CHF770,000.–",Single house,6.0,,160 m2,,1950.0,2002.0,1991 Salins
1862,"CHF810,000.–",Row house,5.5,,177 m2,,2021.0,,1991 Salins
1863,"CHF1,780,000.–",Villa,7.0,,262 m2,,1989.0,2013.0,1991 Salins
1864,"CHF1,450,000.–",Row house,5.0,,130 m2,3.0,1992.0,,8833 Samstagern
1865,"CHF1,730,000.–",Single house,11.0,,280 m2,,1900.0,,6577 Sant'Abbondio
1866,"CHF1,590,000.–",Villa,5.0,,223 m2,,1995.0,,6592 Sant'Antonino
1867,"CHF1,600,000.–",Multi-family house,8.5,,300 m2,,1993.0,,7536 Santa Maria Val Müstair
1868,"CHF1,650,000.–",Chalet,7.0,,205 m2,,2004.0,2021.0,1965 Savièse
1869,"CHF6,200,000.–",Single house,8.5,,400 m2,,1967.0,2018.0,1965 Savièse
1870,"CHF5,700,000.–",Villa,6.0,,320 m2,,,2001.0,6942 Savosa
1871,"CHF335,000.–",Chalet,4.5,,82 m2,,1972.0,2021.0,1907 Saxon
1872,"CHF860,000.–",Single house,11.0,,372 m2,,1988.0,2012.0,1907 Saxon
1873,"CHF815,000.–",Chalet,,,184 m2,,2001.0,,1966 Saxonne (Ayent)
1874,"CHF990,000.–",Row house,6.5,,160 m2,,1970.0,2010.0,4124 Schönenbuch
1875,"CHF1,490,000.–",Multi-family house,10.5,,300 m2,,2004.0,,6514 Sementina
1876,"CHF1,490,000.–",Multi-family house,,,300 m2,,2004.0,,6514 Sementina
1877,"CHF1,300,000.–",Multi-family house,,,,,1961.0,,3960 Sierre
1878,"CHF285,000.–",Single house,3.5,,100 m2,,1985.0,,6806 Sigirino
1879,"CHF1,225,000.–",Single house,5.5,,200 m2,,,,6806 Sigirino
1880,"CHF1,090,000.–",Row house,5.5,,151 m2,,,,"Route de Lentine, 1950 Sion"
1881,"CHF1,090,000.–",Row house,4.5,,151 m2,,,,"Route de Lentine, 1950 Sion"
1882,"CHF2,800,000.–",Single house,6.0,,331 m2,3.0,2021.0,,1950 Sion
1883,"CHF2,650,000.–",Single house,6.5,,202 m2,3.0,2007.0,,"Rosenwis 13, 9245 Sonnental"
1884,"CHF2,900,000.–",Villa,8.5,GF,408 m2,3.0,1998.0,,6924 Sorengo
1885,"CHF5,900,000.–",Villa,10.0,,505 m2,2.0,,,6924 Sorengo
1886,"CHF170,000.–",Single house,6.5,,180 m2,,,,6663 Spruga
1887,"CHF1,750,000.–",Single house,6.5,,155 m2,,,,1806 St-Légier-La Chiésaz
1888,"CHF1,790,000.–",Single house,5.5,,153 m2,,2023.0,,1806 St-Légier-La Chiésaz
1889,"CHF870,000.–",Single house,7.5,,143 m2,,1971.0,,1890 St-Maurice
1890,"CHF1,200,000.–",Villa,5.5,,140 m2,2.0,2011.0,,"A St-Maurice, 1890 St-Maurice"
1891,"CHF650,000.–",Single house,,,172 m2,,1943.0,,1955 St-Pierre-de-Clages
1892,"CHF6,300,000.–",Multi-family house,,,1464 m2,,1968.0,,"Ruhsitzstrasse 27/29, 9000 St. Gallen"
1893,"CHF2,300,000.–",Villa,10.5,,614 m2,,1987.0,2009.0,6855 Stabio
1894,"CHF625,000.–",Multi-family house,9.0,,200 m2,,1873.0,,1450 Ste-Croix
1895,"CHF650,000.–",Villa,5.0,,106 m2,,1948.0,1985.0,1450 Ste-Croix
1896,"CHF695,000.–",Single house,10.0,,,,1910.0,,"Waldstrasse 4, 8583 Sulgen"
1897,"CHF850,000.–",Single house,5.5,,185 m2,3.0,1999.0,,8583 Sulgen
1898,"CHF620,000.–",Single house,5.5,2,134 m2,,2021.0,,3952 Susten
1899,"CHF1,190,000.–",Single house,4.5,,,,2009.0,2020.0,6807 Taverne
1900,"CHF1,900,000.–",Villa,7.5,,320 m2,,1988.0,2005.0,6652 Tegna
1901,"CHF1,825,000.–",Single house,7.0,,181 m2,,,,6598 Tenero
1902,"CHF250,000.–",Single house,4.5,,80 m2,,1961.0,,6998 Termine
1903,"CHF620,000.–",Single house,5.5,2,134 m2,,2021.0,,3952 Susten
1904,"CHF1,190,000.–",Single house,4.5,,,,2009.0,2020.0,6807 Taverne
1905,"CHF1,900,000.–",Villa,7.5,,320 m2,,1988.0,2005.0,6652 Tegna
1906,"CHF1,825,000.–",Single house,7.0,,181 m2,,,,6598 Tenero
1907,"CHF250,000.–",Single house,4.5,,80 m2,,1961.0,,6998 Termine
1908,"CHF3,950,000.–",Multi-family house,,,287 m2,,1907.0,2017.0,"Eisenbahnstrasse 27, 8800 Thalwil"
1909,"CHF85,000.–",Rustico,3.5,,85 m2,,,,6717 Torre
1910,"CHF995,000.–",Row house,5.5,,149 m2,,2022.0,,6908 Torricella
1911,"CHF620,000.–",Single house,5.0,,150 m2,,2004.0,,1256 Troinex
1912,"CHF990,000.–",Single house,8.5,,228 m2,,1995.0,,1991 Turin (Salins)
1913,"CHF280,000.–",Single house,4.0,,85 m2,,1920.0,1992.0,"Schattenholz 1182, 9107 Urnäsch"
1914,"CHF890,000.–",Villa,5.5,,223 m2,,,,6833 Vacallo
1915,"CHF912,900.–",Multi-family house,12.5,,300 m2,3.0,,,6833 Vacallo
1916,"CHF1,350,000.–",Villa,5.5,,240 m2,3.0,2008.0,,6833 Vacallo
1917,"CHF1,450,000.–",Villa,6.0,,204 m2,,,,"Via al Colle 28, 6833 Vacallo"
1918,"CHF5,500,000.–",Multi-family house,,,990 m2,,2019.0,,6833 Vacallo
1919,"CHF3,800,000.–",Villa,7.5,,253 m2,,1979.0,,6947 Vaglio
1920,"CHF1,280,000.–",Single house,5.5,,150 m2,2.0,1998.0,,6575 Vairano
1921,"CHF2,450,000.–",Single house,14.0,,400 m2,,1912.0,2015.0,1337 Vallorbe
1922,"CHF879,000.–",Row house,4.5,,140 m2,,2021.0,,3953 Varen
1923,"CHF898,000.–",Row house,4.5,,140 m2,,2021.0,,3953 Varen
1924,"CHF1,290,000.–",Villa,5.5,,210 m2,,2012.0,,6653 Verscio
1925,"CHF12,900,000.–",Villa,9.0,,690 m2,4.0,1927.0,2010.0,1800 Vevey
1926,"CHF640,000.–",Chalet,3.5,,160 m2,,2023.0,,"Route de Magrappé, 1993 Veysonnaz"
1927,"CHF6,700,000.–",Villa,9.0,,450 m2,3.0,2000.0,,6921 Vico Morcote
1928,"CHF1,590,000.–",Villa,6.0,,130 m2,,1981.0,,1029 Villars-Ste-Croix
1929,"CHF1,800,000.–",Chalet,5.5,,145 m2,,2006.0,,1884 Villars-sur-Ollon
1930,"CHF1,950,000.–",Single house,5.5,,153 m2,,,2022.0,6574 Vira
1931,"CHF540,000.–",Row house,3.5,,70 m2,2.0,1802.0,,"Werkstrasse 17, 8636 Wald ZH"
1932,"CHF399,000.–",Single house,4.5,,110 m2,3.0,,,"Hauptstrasse 17, 4317 Wegenstetten"
1933,"CHF975,000.–",Single house,5.0,,126 m2,3.0,1981.0,,"Büntstrasse 16, 5430 Wettingen"
1934,"CHF1,580,000.–",Single house,6.5,,142 m2,2.0,1962.0,,"Ursulaweg 36, 8404 Winterthur"
1935,"CHF1,290,000.–",Bifamiliar house,5.5,,180 m2,,2020.0,,"Bodenmattstrasse, 4108 Witterswil"
1936,"CHF690,000.–",Single house,3.5,,100 m2,,1900.0,,1853 Yvorne
1937,"CHF1,520,000.–",Single house,6.5,,250 m2,,1982.0,1994.0,8355 Aadorf
1938,"CHF4,000,000.–",Multi-family house,,,,4.0,1963.0,2021.0,"Morgentalstrasse 46, 8355 Aadorf"
1939,"CHF1,500,000.–",Single house,7.5,GF,228 m2,,1990.0,,"Im Binz 3, 8357 Aadorf"
1940,"CHF970,000.–",Bifamiliar house,5.5,,137 m2,3.0,1985.0,,"Schützenweg 8, 5000 Aarau"
1941,"CHF1,950,000.–",Single house,8.5,,231 m2,3.0,1962.0,,5000 Aarau
1942,"CHF2,250,000.–",Bifamiliar house,8.5,,270 m2,3.0,1924.0,,5000 Aarau
1943,"CHF5,200,000.–",Villa,9.0,,350 m2,,,,5000 Aarau
1944,"CHF1,350,000.–",Single house,5.5,,145 m2,3.0,2000.0,2020.0,5032 Aarau Rohr
1945,"CHF1,580,000.–",Row house,,,258 m2,,1985.0,2016.0,5032 Aarau Rohr
1946,"CHF570,000.–",Bifamiliar house,3.5,,74 m2,3.0,1923.0,,4663 Aarburg
1947,"CHF1,500,000.–",Single house,7.5,GF,228 m2,,1990.0,,"Im Binz 3, 8357 Aadorf"
1948,"CHF970,000.–",Bifamiliar house,5.5,,137 m2,3.0,1985.0,,"Schützenweg 8, 5000 Aarau"
1949,"CHF1,950,000.–",Single house,8.5,,231 m2,3.0,1962.0,,5000 Aarau
1950,"CHF2,250,000.–",Bifamiliar house,8.5,,270 m2,3.0,1924.0,,5000 Aarau
1951,"CHF5,200,000.–",Villa,9.0,,350 m2,,,,5000 Aarau
1952,"CHF1,350,000.–",Single house,5.5,,145 m2,3.0,2000.0,2020.0,5032 Aarau Rohr
1953,"CHF1,580,000.–",Row house,,,258 m2,,1985.0,2016.0,5032 Aarau Rohr
1954,"CHF570,000.–",Bifamiliar house,3.5,,74 m2,3.0,1923.0,,4663 Aarburg
1955,"CHF790,000.–",Multi-family house,7.0,,152 m2,3.0,1924.0,,4663 Aarburg
1956,"CHF850,000.–",Bifamiliar house,6.5,,128 m2,4.0,1927.0,2021.0,4663 Aarburg
1957,"CHF895,000.–",Single house,4.5,,150 m2,,2022.0,,"Rindelstrasse 24, 4663 Aarburg"
1958,"CHF1,235,000.–",Single house,5.5,,124 m2,,2022.0,,"Rindelstrasse 38, 4663 Aarburg"
1959,"CHF1,250,000.–",Villa,8.0,,200 m2,2.0,1996.0,,"7120702, 4663 Aarburg"
1960,"CHF1,349,000.–",Bifamiliar house,10.0,,260 m2,1.0,1989.0,2022.0,"Alte Zofingerstrasse 58, 4663 Aarburg"
1961,"CHF1,799,000.–",Single house,7.5,,306 m2,3.0,1949.0,,4663 Aarburg
1962,"CHF810,000.–",Bifamiliar house,5.5,,67 m2,,,2014.0,4912 Aarwangen
1963,"CHF975,000.–",Single house,9.5,,198 m2,,1911.0,2021.0,"Mumenthalstrasse 23, 4912 Aarwangen"
1964,"CHF975,000.–",Multi-family house,9.5,,198 m2,,1911.0,2021.0,"Mumenthalstrasse 23, 4912 Aarwangen"
1965,"CHF990,000.–",Bifamiliar house,5.5,,155 m2,,1995.0,2021.0,4912 Aarwangen
1966,"CHF1,430,000.–",Multi-family house,,,379 m2,3.0,,2022.0,4912 Aarwangen
1967,"CHF75,000.–",Single house,6.0,,120 m2,,,,6716 Acquarossa
1968,"CHF120,000.–",Rustico,5.0,,,3.0,,,6716 Acquarossa
1969,"CHF150,000.–",Single house,12.0,,200 m2,,,,6716 Acquarossa
1970,"CHF195,000.–",Single house,4.5,,120 m2,,,,6716 Acquarossa
1971,"CHF275,000.–",Rustico,4.0,,68 m2,,1976.0,,6716 Acquarossa
1972,"CHF395,000.–",Single house,5.5,,85 m2,3.0,1910.0,,6716 Acquarossa
1973,"CHF950,000.–",Single house,7.0,,320 m2,2.0,1994.0,,6716 Acquarossa
1974,"CHF1,900,000.–",Single house,7.5,,170 m2,,,,6716 Acquarossa
1975,"CHF1,200,000.–",Single house,5.5,,164 m2,3.0,2001.0,,"Am Gässli 1, 8452 Adlikon"
1976,"CHF1,985,000.–",Row house,6.5,,154 m2,3.0,1981.0,2021.0,"Rebrainstrasse 16, 8106 Adlikon ZH"
1977,"CHF1,990,000.–",Single house,7.0,,185 m2,,2013.0,,"Büngertlistrasse 5, 8106 Adlikon b. Regensdorf"
1978,"CHF2,870,000.–",Row house,5.5,,214 m2,2.0,,,"Rütistrasse 21, 8134 Adliswil"
1979,"CHF5,800,000.–",Single house,,,,,1646.0,,8134 Adliswil
1980,"CHF890,000.–",Single house,5.5,,137 m2,2.0,2003.0,2017.0,3426 Aefligen
1981,"CHF1,450,000.–",Single house,4.5,,100 m2,2.0,1977.0,,4147 Aesch
1982,"CHF2,560,000.–",Multi-family house,7.5,4,,,2022.0,,"Sankt Jakobstrasse, 4147 Aesch BL"
1983,"CHF840,000.–",Single house,5.5,,125 m2,,1992.0,,"Vorderdorf 7, 6287 Aesch LU"
1984,"CHF1,330,000.–",Single house,5.5,,170 m2,,2022.0,,"Staldenmatte 8, 3703 Aeschi b. Spiez"
1985,"CHF1,330,000.–",Single house,5.5,,170 m2,,2022.0,,"Staldenmatte 8, 3703 Aeschi b. Spiez"
1986,"CHF730,000.–",Bifamiliar house,5.5,,98 m2,3.0,1780.0,,"Käsereiweg 8, 3656 Aeschlen ob Gunten"
1987,"CHF1,410,000.–",Single house,5.5,,196 m2,3.0,1998.0,2021.0,"Lättenstrasse 3, 8914 Aeugst am Albis"
1988,"CHF990,000.–",Single house,7.5,,140 m2,3.0,1979.0,,"Bahnhofstrasse 25, 9556 Affeltrangen"
1989,"CHF4,580,000.–",Multi-family house,29.0,,767 m2,5.0,2017.0,,"Hauptstrasse 8, 9556 Affeltrangen"
1990,"CHF1,520,000.–",Row house,5.5,,133 m2,4.0,1987.0,,8909 Affoltern am Albis
1991,"CHF3,000,000.–",Single house,6.5,,121 m2,3.0,1957.0,,"Sennweidstrasse 3, 8910 Affoltern am Albis"
1992,"CHF380,000.–",Single house,4.0,,102 m2,,1900.0,,3951 Agarn
1993,"CHF385,000.–",Row house,5.0,,168 m2,,1970.0,,"Agarn, 3951 Agarn"
1994,"CHF110,000.–",Farm house,,,70 m2,,,,6597 Agarone
1995,"CHF1,650,000.–",Single house,4.5,,,2.0,,1985.0,"Via Agarone 90, 6597 Agarone"
1996,"CHF500,000.–",Single house,1.5,,,,,,1352 Agiez
1997,"CHF770,000.–",Single house,2.0,,145 m2,,1850.0,2016.0,1352 Agiez
1998,"CHF200,000.–",Single house,4.5,,,3.0,,,6982 Agno
1999,"CHF220,000.–",Single house,6.0,,120 m2,3.0,1900.0,,6982 Agno
2000,"CHF790,000.–",Single house,5.5,,128 m2,,,2013.0,6982 Agno
2001,"CHF790,000.–",Single house,5.5,,219 m2,3.0,,2013.0,6982 Agno
2002,"CHF980,000.–",Villa,3.5,,,,2020.0,,6982 Agno
2003,"CHF990,000.–",Single house,6.5,,188 m2,,1989.0,,6982 Agno
2004,"CHF990,000.–",Single house,4.5,,142 m2,2.0,2021.0,,6982 Agno
2005,"CHF990,000.–",Single house,,,,,2021.0,,6982 Agno
2006,"CHF1,290,000.–",Villa,4.5,,150 m2,,1973.0,,6982 Agno
2007,"CHF1,460,000.–",Bifamiliar house,8.5,,256 m2,3.0,2007.0,,"Agno, 6982 Agno"
2008,"CHF1,780,000.–",Villa,5.5,,151 m2,2.0,2010.0,,6982 Agno
2009,"CHF2,300,000.–",Villa,7.5,,326 m2,3.0,1968.0,,6982 Agno
2010,"CHF630,000.–",Single house,5.0,,105 m2,4.0,1964.0,,6927 Agra
2011,"CHF920,000.–",Bifamiliar house,4.5,,110 m2,,1990.0,2019.0,6927 Agra
2012,"CHF1,890,000.–",Villa,6.0,,235 m2,,,,"via collina d'oro, 6927 Agra"
2013,"CHF1,890,000.–",Single house,5.5,,240 m2,3.0,2017.0,,"Via Municipio, 6927 Agra"
2014,"CHF1,890,000.–",Single house,5.5,,242 m2,,2017.0,,6927 Agra
2015,"CHF1,890,000.–",Villa,5.5,,,,2017.0,,6927 Agra
2016,"CHF1,890,000.–",Single house,5.0,,242 m2,,2020.0,,"Agra, 6927 Agra"
2017,"CHF1,890,000.–",Villa,4.5,,,,2017.0,,6927 Agra
2018,"CHF2,600,000.–",Single house,12.0,,590 m2,,2022.0,,6927 Agra
2019,"CHF5,400,000.–",Villa,6.5,,400 m2,3.0,,,6927 Agra
2020,"CHF680,000.–",Single house,4.5,,104 m2,,1944.0,,"Chemin de Bellevue 18, 1860 Aigle"
2021,"CHF1,199,000.–",Single house,5.5,,205 m2,,2003.0,,"Aigle, 1860 Aigle"
2022,"CHF1,200,000.–",Villa,6.5,,211 m2,,1987.0,,"Aigle, 1860 Aigle"
2023,"CHF2,150,000.–",Villa,8.5,,400 m2,3.0,1972.0,2005.0,1860 Aigle
2024,"CHF4,200,000.–",Single house,9.0,,600 m2,,1985.0,2016.0,1860 Aigle
2025,"CHF2,600,000.–",Single house,12.0,,590 m2,,2022.0,,6927 Agra
2026,"CHF5,400,000.–",Villa,6.5,,400 m2,3.0,,,6927 Agra
2027,"CHF680,000.–",Single house,4.5,,104 m2,,1944.0,,"Chemin de Bellevue 18, 1860 Aigle"
2028,"CHF1,199,000.–",Single house,5.5,,205 m2,,2003.0,,"Aigle, 1860 Aigle"
2029,"CHF1,200,000.–",Villa,6.5,,211 m2,,1987.0,,"Aigle, 1860 Aigle"
2030,"CHF2,150,000.–",Villa,8.5,,400 m2,3.0,1972.0,2005.0,1860 Aigle
2031,"CHF4,200,000.–",Single house,9.0,,600 m2,,1985.0,2016.0,1860 Aigle
2032,"CHF4,200,000.–",Villa,9.0,,600 m2,,1985.0,2016.0,1860 Aigle
2033,"CHF4,800,000.–",Single house,12.0,,,,,,1288 Aire-la-Ville
2034,"CHF60,000.–",Single house,,,,,,,6780 Airolo
2035,"CHF255,000.–",Single house,4.5,,100 m2,,1960.0,1990.0,6780 Airolo
2036,"CHF325,000.–",Single house,5.5,,180 m2,,,,6780 Airolo
2037,"CHF495,000.–",Single house,4.5,,160 m2,,2016.0,,6780 Airolo
2038,"CHF550,000.–",Multi-family house,10.0,,260 m2,,,,6780 Airolo
2039,"CHF680,000.–",Single house,7.5,,164 m2,,1960.0,,6780 Airolo
2040,"CHF690,000.–",Multi-family house,10.5,,250 m2,,,,6780 Airolo
2041,"CHF690,000.–",Multi-family house,,,250 m2,,,,6780 Airolo
2042,"CHF740,000.–",Multi-family house,,,160 m2,5.0,1938.0,2014.0,"Via poncione e Vespero 34, 6780 Airolo"
2043,"CHF795,000.–",Single house,5.0,,218 m2,3.0,1877.0,,1669 Albeuve
2044,"CHF795,000.–",Single house,4.5,,173 m2,,1877.0,2019.0,1669 Albeuve
2045,"CHF795,000.–",Multi-family house,4.5,,173 m2,,1877.0,2019.0,1669 Albeuve
2046,"CHF1,100,000.–",Single house,6.5,,193 m2,,1876.0,,"Rue Jean-Marie Musy 66, 1669 Albeuve"
2047,"CHF1,180,000.–",Single house,9.0,,298 m2,,1876.0,2014.0,1669 Albeuve
2048,"CHF365,000.–",Chalet,2.5,,50 m2,2.0,,2017.0,3955 Albinen
2049,"CHF790,000.–",Multi-family house,,,,,1877.0,,3955 Albinen
2050,"CHF1,790,000.–",Villa,7.5,,300 m2,3.0,,,6974 Aldesago
2051,"CHF2,500,000.–",Villa,,,242 m2,,1962.0,2003.0,6974 Aldesago
2052,"CHF3,800,000.–",Villa,,,260 m2,,,,6974 Aldesago
2053,"CHF4,350,000.–",Villa,6.5,,320 m2,2.0,2000.0,2004.0,6974 Aldesago
2054,"CHF6,050,000.–",Villa,7.5,,442 m2,3.0,2016.0,,"Via Rava 2, 6974 Aldesago"
2055,"CHF4,100,000.–",Single house,7.5,,258 m2,,1960.0,2016.0,1165 Allaman
2056,"CHF4,100,000.–",Single house,7.5,,288 m2,,1960.0,2017.0,1165 Allaman
2057,"CHF199,000.–",Single house,5.5,2,130 m2,,,2004.0,2942 Alle
2058,"CHF199,000.–",Single house,4.0,,,,,,2942 Alle
2059,"CHF297,000.–",Single house,4.5,,,,,,2942 Alle
2060,"CHF340,000.–",Single house,8.0,,180 m2,,1900.0,2012.0,2942 Alle
2061,"CHF495,000.–",Villa,5.0,,180 m2,,1850.0,2020.0,2942 Alle
2062,"CHF693,000.–",Single house,5.5,,160 m2,,2021.0,,"sur les vies de Bâle, 2942 Alle"
2063,"CHF795,000.–",Terrace house,,,175 m2,,2021.0,,"MONTAGNE D'ALLE, 2942 Alle"
2064,"CHF798,000.–",Single house,5.5,,169 m2,,2020.0,,2942 Alle
2065,"CHF860,000.–",Villa,5.0,,,,,,2942 Alle
2066,"CHF1,350,000.–",Single house,5.5,,136 m2,,1985.0,,"Allmendingen b. Bern, 3112 Allmendingen b. Bern"
2067,"CHF1,975,000.–",Multi-family house,8.5,,215 m2,3.0,1951.0,2009.0,3112 Allmendingen b. Bern
2068,"CHF450,000.–",Single house,6.5,,170 m2,2.0,1970.0,,4123 Allschwil
2069,"CHF1,529,000.–",Single house,5.5,,158 m2,,2007.0,,"Bettenstrasse 42b, 4123 Allschwil"
2070,"CHF1,540,000.–",Bifamiliar house,5.5,,155 m2,,1977.0,2007.0,"Allschwil, 4123 Allschwil"
2071,"CHF1,600,000.–",Single house,9.0,,200 m2,5.0,1928.0,,"Saturnstrasse 47, 4123 Allschwil"
2072,"CHF1,600,000.–",Multi-family house,,,,5.0,1928.0,,"Saturnstrasse 47, 4123 Allschwil"
2073,"CHF2,140,000.–",Single house,9.5,,300 m2,3.0,1923.0,2008.0,4123 Allschwil
2074,"CHF495,000.–",Villa,5.0,,180 m2,,1850.0,2020.0,2942 Alle
2075,"CHF693,000.–",Single house,5.5,,160 m2,,2021.0,,"sur les vies de Bâle, 2942 Alle"
