,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1335,"CHF1,700,000.–",Single house,4.5,,190 m2,2,2004,,6900 Lugano
1336,"CHF1,740,000.–",Villa,7,,290 m2,,1982,,"Via delle scuole, 6900 Lugano"
1337,"CHF2,950,000.–",Villa,8.5,,302 m2,,2005,,6900 Lugano
1338,"CHF5,850,000.–",Multi-family house,18,,756 m2,,,,"Piazza Molino Nuovo, 6900 Lugano"
1339,"CHF7,300,000.–",Villa,7,,550 m2,,1989,,"Via Vira, 6900 Lugano"
1340,"CHF1,790,000.–",Single house,7.5,,250 m2,3,1977,2020,"Str. di Orte 15, 6968 Lugano"
1341,"CHF1,825,000.–",Single house,5.5,,209 m2,3,1975,2020,"Adelwil 3, 6203 Luzern"
1342,"CHF1,250,000.–",Row house,4.5,,151 m2,4,1999,,"Magdalenastrasse 38, 4312 Magden"
1343,"CHF1,590,000.–",Villa,5.5,,170 m2,,2021,,"Via Guasti, 6983 Magliaso"
1344,"CHF1,350,000.–",Single house,6.5,,193 m2,,1971,,6102 Malters
1345,"CHF1,120,000.–",Villa,5.5,,145 m2,,2022,,6928 Manno
1346,"CHF1,600,000.–",Single house,7.5,-1,240 m2,4,1715,1984,"Oberdorf 22, 8460 Marthalen"
1347,"CHF1,146,000.–",Single house,7.5,,170 m2,,2023,,"Mattenweg, 3860 Meiringen"
1348,"CHF1,460,000.–",Villa,4.5,,,,2018,,6818 Melano
1349,"CHF7,000,000.–",Villa,6.5,,400 m2,,2022,,"Lungolago Giuseppe Motta, 6815 Melide"
1350,"CHF2,375,000.–",Single house,6.5,,247 m2,,,,"Chem. des Feuillus 11, 1217 Meyrin"
1351,"CHF2,245,000.–",Row house,5.5,,150 m2,3,2005,2021,"Chemin, 1295 Mies"
1352,"CHF6,200,000.–",Single house,11.5,,600 m2,,1782,2002,1185 Mont-sur-Rolle
1353,"CHF12,500,000.–",Villa,10,,695 m2,3,2020,,6926 Montagnola
1354,"CHF1,450,000.–",Villa,8.5,,430 m2,2,1977,,6834 Morbio Inferiore
1355,"CHF6,500,000.–",Villa,14,,580 m2,,1969,2005,1110 Morges
1356,"CHF7,800,000.–",Multi-family house,,,2586 m2,,1918,2021,"Rue Industrielle 82, 2740 Moutier"
1357,"CHF1,425,000.–",Single house,5.5,,160 m2,3,2022,,9542 Münchwilen TG
1358,"CHF2,995,000.–",Multi-family house,,,680 m2,4,1970,2017,"Saars, 2000 Neuchâtel"
1359,"CHF1,680,000.–",Single house,7,3,170 m2,3,2007,,"Sonnmatt 2, 6206 Neuenkirch"
1360,"CHF1,850,000.–",Single house,8,,450 m2,3,1987,2011,"Oberwiesstrasse 34, 8213 Neunkirch"
1361,"CHF950,000.–",Single house,,,,,2020,,"Impasse du Tronchet, 1740 Neyruz"
1362,"CHF7,800,000.–",Multi-family house,,,2586 m2,,1918,2021,"Rue Industrielle 82, 2740 Moutier"
1363,"CHF1,425,000.–",Single house,5.5,,160 m2,3,2022,,9542 Münchwilen TG
1364,"CHF2,995,000.–",Multi-family house,,,680 m2,4,1970,2017,"Saars, 2000 Neuchâtel"
1365,"CHF1,680,000.–",Single house,7,3,170 m2,3,2007,,"Sonnmatt 2, 6206 Neuenkirch"
1366,"CHF1,850,000.–",Single house,8,,450 m2,3,1987,2011,"Oberwiesstrasse 34, 8213 Neunkirch"
1367,"CHF950,000.–",Single house,,,,,2020,,"Impasse du Tronchet, 1740 Neyruz"
1368,"CHF870,000.–",Single house,4,3,124 m2,3,1996,2018,"Unterrotenweg 11A, 4208 Nunningen"
1369,"CHF3,050,000.–",Single house,8.5,4,250 m2,,2006,2021,1260 Nyon
1370,"CHF1,180,000.–",Row house,5.5,,200 m2,,2023,,"Bachdörfli 17, 8752 Näfels"
1371,"CHF1,690,000.–",Single house,5.5,,220 m2,3,1996,2017,8917 Oberlunkhofen
1372,"CHF1,800,000.–",Single house,10.5,,341 m2,,1996,1996,"Voa dal 3, 7082 Obervaz"
1373,"CHF1,800,000.–",Multi-family house,10.5,,341 m2,,1969,1996,"Voa dal 3, 7082 Obervaz"
1374,"CHF2,900,000.–",Bifamiliar house,6.5,,200 m2,,1980,2013,6315 Oberägeri
1375,"CHF3,500,000.–",Villa,6.5,,443 m2,1,2010,,6945 Origlio
1376,"CHF760,000.–",Chalet,4.5,,104 m2,2,2005,,"Chem. du Racca, 1865 Ormont-Dessus"
1377,"CHF765,000.–",Chalet,4.5,,146 m2,2,2022,,1911 Ovronnaz
1378,"CHF1,375,000.–",Villa,4.5,,115 m2,2,1965,,"Via Boggia 22, 6900 Paradiso"
1379,"CHF1,460,000.–",Single house,5,,288 m2,3,2003,,"Via Santo Stefano 7A, 6832 Pedrinate"
1380,"CHF1,390,000.–",Single house,7.5,,200 m2,3,1968,,"Buckstrasse 5, 8422 Pfungen"
1381,"CHF850,000.–",Single house,5.5,,,3,1977,2019,"Rue de la Courtine 20, 2807 Pleigne"
1382,"CHF2,475,000.–",Single house,7.5,,,,2005,,6946 Ponte Capriasca
1383,"CHF850,000.–",Villa,7.5,,250 m2,,1965,,6988 Ponte Tresa
1384,"CHF2,590,000.–",Single house,4.5,,,2,2010,,6948 Porza
1385,"CHF6,000,000.–",Multi-family house,12,,650 m2,6,2022,,"Pregassona bassa, 6963 Pregassona"
1386,"CHF1,820,000.–",Bifamiliar house,5.5,,145 m2,2,2023,,"Robinienweg 50, 4153 Reinach"
1387,"CHF2,780,000.–",Villa,6.5,,250 m2,3,2023,,"Robinienweg 50, 4153 Reinach"
1388,"CHF2,395,000.–",Single house,6.5,,270 m2,3,1980,2017,5453 Remetschwil
1389,"CHF1,850,000.–",Row house,7,,230 m2,4,1907,2012,"Chem. des Clos, 1020 Renens"
1390,"CHF7,900,000.–",Farm house,15.5,,,,,,"Haut de Morges, 1128 Reverolle"
1391,"CHF960,000.–",Single house,5.5,,174 m2,4,,,"Neuensteigweg 10, 9424 Rheineck"
1392,"CHF2,900,000.–",Multi-family house,,,1062 m2,,1918,2020,"Brüggershofstrasse 1, 9424 Rheineck"
1393,"CHF820,000.–",Farm house,7,,188 m2,3,1820,,"Austrasse 5, 8545 Rickenbach ZH"
1394,"CHF6,000,000.–",Villa,11.5,GF,319 m2,4,1932,2014,"Kirchstrasse 11, 4125 Riehen"
1395,"CHF1,070,000.–",Single house,5.5,,149 m2,3,2022,,"Sonneweg, 5323 Rietheim"
1396,"CHF2,990,000.–",Villa,6.5,,335 m2,,2021,,"Piazza grande, 6826 Riva San Vitale"
1397,"CHF1,398,000.–",Single house,5.5,,,2,1957,2020,"Weissensteinweg 6, 4852 Rothrist"
1398,"CHF2,200,000.–",Farm house,7.5,,285 m2,3,1828,,"Bernstrasse 270, 4852 Rothrist"
1399,"CHF1,250,000.–",Single house,7,,250 m2,2,1998,,6821 Rovio
1400,"CHF2,990,000.–",Villa,6.5,,335 m2,,2021,,"Piazza grande, 6826 Riva San Vitale"
1401,"CHF1,398,000.–",Single house,5.5,,,2,1957,2020,"Weissensteinweg 6, 4852 Rothrist"
1402,"CHF2,200,000.–",Farm house,7.5,,285 m2,3,1828,,"Bernstrasse 270, 4852 Rothrist"
1403,"CHF1,250,000.–",Single house,7,,250 m2,2,1998,,6821 Rovio
1404,"CHF4,300,000.–",Villa,11.5,GF,460 m2,,,,6977 Ruvigliana
1405,"CHF1,029,000.–",Single house,5.5,,206 m2,,2023,,"Wiesenweg, 3422 Rüdtligen"
1406,"CHF300,000.–",Chalet,2.5,,,,,,3153 Rüschegg Gambach
1407,"CHF2,590,000.–",Single house,10,,245 m2,,1983,,1242 SATIGNY
1408,"CHF970,000.–",Row house,4.5,,165 m2,3,,,6839 Sagno
1409,"CHF980,000.–",Single house,5.5,GF,175 m2,2,2022,,"Via Caüsc, 6839 Sagno"
1410,"CHF986,000.–",Villa,4.5,,129 m2,,2016,,1991 Salins
1411,"CHF740,000.–",Bifamiliar house,4.5,,100 m2,4,,,"Feldeggstrasse 6, 5614 Sarmenstorf"
1412,"CHF1,250,000.–",Single house,5,,180 m2,3,,,"Kantonsstrasse 9, 8863 Schübelbach"
1413,"CHF2,350,000.–",Single house,6.5,,260 m2,3,1988,2013,"Kornweg 8, 5707 Seengen"
1414,"CHF600,000.–",Single house,5,,132 m2,2,1880,2020,"Schesaplanastrasse 15, 7212 Seewis Dorf"
1415,"CHF650,000.–",Chalet,6,,100 m2,2,1820,2002,"Crestacalva 6, 7212 Seewis Dorf"
1416,"CHF1,390,000.–",Row house,7.5,,180 m2,5,1997,2022,"Rainweg 33, 8472 Seuzach"
1417,"CHF2,760,000.–",Multi-family house,,GF,250 m2,2,1858,2020,"Püntenstrasse 4b-d, 8472 Seuzach"
1418,"CHF2,010,000.–",Multi-family house,,,196 m2,3,1909,2008,"Sihltalstrasse 13, 8135 Sihlbrugg Station"
1419,"CHF740,000.–",Multi-family house,7,,160 m2,4,1875,2016,"Zunzgerstrasse 5, 4450 Sissach"
1420,"CHF2,900,000.–",Villa,7.5,,300 m2,3,,,"Località Coste, 6924 Sorengo"
1421,"CHF1,350,000.–",Single house,9,,290 m2,4,1908,2013,2072 St-Blaise
1422,"CHF50,000.–",Multi-family house,,,,5,1965,,9000 St. Gallen
1423,"CHF1,650,000.–",Single house,7.5,,200 m2,3,2000,2021,"Wattbachstrasse 9, 9012 St. Gallen"
1424,"CHF950,000.–",Multi-family house,9.5,3,154 m2,,1927,2015,"Aarauerstrasse 18, 4656 Starrkirch-Wil"
1425,"CHF950,000.–",Multi-family house,,,,3,1927,2015,"6 Seeblickstr, 4656 Starrkirch-Wil"
1426,"CHF1,000,000.–",Row house,5.5,,135 m2,,,,4332 Stein AG
1427,"CHF1,220,000.–",Row house,5.5,,,3,,,6652 Tegna
1428,"CHF1,490,000.–",Bifamiliar house,5.5,,169 m2,3,2022,,"Oberdorfstrasse, 8478 Thalheim an der Thur"
1429,"CHF1,300,000.–",Multi-family house,,,,,,,"Mönchstrasse 36, 3600 Thun"
1430,"CHF2,900,000.–",Villa,8,,290 m2,,,,6808 Torricella
1431,"CHF1,250,000.–",Villa,5.5,1,240 m2,3,2004,,1733 Treyvaux
1432,"CHF3,490,000.–",Villa,9,,200 m2,3,1987,2012,"87 route de Troinex, 1256 Troinex"
1433,"CHF890,000.–",Villa,5.5,,155 m2,3,,,"Chenarlier, 1872 Troistorrents"
1434,"CHF720,000.–",Single house,5,,104 m2,,,,"Landstrasse 16, 5300 Turgi"
1435,"CHF1,750,000.–",Row house,4.5,,177 m2,,1999,2017,8707 Uetikon am See
1436,"CHF8,320,000.–",Villa,6.5,,290 m2,2,2013,,"Langwiesstrasse 12, 8142 Uitikon Waldegg"
1437,"CHF1,150,000.–",Multi-family house,,,,3,,2000,6833 Vacallo
1438,"CHF1,990,000.–",Single house,7,,245 m2,,,,6833 Vacallo
1439,"CHF965,000.–",Multi-family house,,,,,,,1337 Vallorbe
1440,"CHF6,300,000.–",Single house,9,,270 m2,,1990,2021,1253 Vandoeuvres
1441,"CHF13,590,000.–",Chalet,9,,524 m2,6,2022,,1936 Verbier
1442,"CHF8,320,000.–",Villa,6.5,,290 m2,2,2013,,"Langwiesstrasse 12, 8142 Uitikon Waldegg"
1443,"CHF1,150,000.–",Multi-family house,,,,3,,2000,6833 Vacallo
1444,"CHF1,990,000.–",Single house,7,,245 m2,,,,6833 Vacallo
1445,"CHF965,000.–",Multi-family house,,,,,,,1337 Vallorbe
1446,"CHF6,300,000.–",Single house,9,,270 m2,,1990,2021,1253 Vandoeuvres
1447,"CHF13,590,000.–",Chalet,9,,524 m2,6,2022,,1936 Verbier
1448,"CHF2,950,000.–",Single house,7,1,320 m2,2,1945,2012,1290 Versoix
1449,"CHF4,800,000.–",Single house,9,,313 m2,,1968,2021,1290 Versoix
1450,"CHF4,500,000.–",Villa,7.5,,388 m2,3,1989,2018,"lugano, 6921 Vico Morcote"
1451,"CHF1,050,000.–",Row house,4.5,,,3,1987,1999,6966 Villa Luganese
1452,"CHF1,640,000.–",Bifamiliar house,5.5,,150 m2,3,,,"Chemin des Sources 3, Villars-sur-Glâne, 1752 Villars-sur-Glâne"
1453,"CHF1,750,000.–",Single house,5.5,,200 m2,2,2018,,6574 Vira
1454,"CHF860,000.–",Bifamiliar house,4,GF,110 m2,2,2021,,6574 Vira (Gambarogno)
1455,"CHF1,440,000.–",Bifamiliar house,5.5,,180 m2,2,2021,,6574 Vira (Gambarogno)
1456,"CHF1,200,000.–",Multi-family house,15,,260 m2,4,1905,,"Seestrasse 43, 6354 Vitznau"
1457,"CHF2,185,000.–",Bifamiliar house,6.5,,189 m2,3,2023,,"Huzlenstrasse 12, 8604 Volketswil"
1458,"CHF770,000.–",Single house,4.5,,120 m2,2,2014,,1963 Vétroz
1459,"CHF1,350,000.–",Multi-family house,,,,3,1775,2021,"Bachtelstrasse 9, 8636 Wald ZH"
1460,"CHF3,650,000.–",Multi-family house,,,483 m2,,1856,2022,"Hauptstrasse 41, 4437 Waldenburg"
1461,"CHF3,200,000.–",Multi-family house,,,276 m2,4,1927,,"Frohheimstrasse 2, 8304 Wallisellen"
1462,"CHF1,550,000.–",Bifamiliar house,5.5,,133 m2,,1994,,8602 Wangen
1463,"CHF1,850,000.–",Bifamiliar house,4.5,4,150 m2,4,1999,2012,"Zielstrasse 63, 8105 Watt"
1464,"CHF1,950,000.–",Bifamiliar house,4.5,,150 m2,3,2001,2020,"Zielstrasse 63, 8105 Watt"
1465,"CHF1,300,000.–",Single house,6.5,,168 m2,,1969,2016,"Dammstrasse 9, 5210 Windisch"
1466,"CHF1,780,000.–",Bifamiliar house,5.5,,177 m2,3,2022,,"Chlösterlistrasse 56, 8405 Winterthur"
1467,"CHF1,250,000.–",Single house,7.5,,157 m2,,1970,,9300 Wittenbach
1468,"CHF1,850,000.–",Multi-family house,8,,250 m2,3,1967,,"Höhenweg 35, 5610 Wohlen AG"
1469,"CHF980,000.–",Single house,5.5,GF,143 m2,2,1912,2020,"Chnubelacher 109A, 4954 Wyssachen"
1470,"CHF2,780,000.–",Single house,5.5,,196 m2,1,1971,2015,"Prom. des Pins, 1400 Yverdon-les-Bains"
1471,"CHF799,000.–",Terrace house,6.5,,155 m2,3,1976,2019,"Am Stutz, 4314 Zeiningen"
1472,"CHF1,600,000.–",Single house,6,,150 m2,3,,,"Brunnmattstrasse 18/20, 4528 Zuchwil"
1473,"CHF2,580,000.–",Terrace house,6.5,3,285 m2,3,2012,,"Rebbergstrasse 62, 5621 Zufikon"
1474,"CHF8,000,000.–",Multi-family house,,,,,,,"Hildastrasse 18, 8004 Zürich"
1475,"CHF9,700,000.–",Multi-family house,,,823 m2,,1939,,"Herbartstrasse 3 & 5, 8004 Zürich"
1476,"CHF9,590,000.–",Villa,9,,262 m2,4,1924,2020,8006 Zürich
1477,"CHF12,000,000.–",Villa,12,,,5,1896,2011,"Dolderstrasse 107, 8032 Zürich"
1478,"CHF1,240,000.–",Single house,7.5,,200 m2,,1927,2016,"Hausmattweg 5, 4663 Aarburg"
1479,"CHF1,595,000.–",Single house,9.5,,250 m2,,1911,,6716 Acquarossa
1480,"CHF1,595,000.–",Multi-family house,,,250 m2,,1911,,6716 Acquarossa
1481,"CHF1,490,000.–",Row house,6.5,,186 m2,4,2005,,"Büntengarten 18, 4147 Aesch"
1482,"CHF795,000.–",Row house,6.5,,154 m2,4,2009,,4147 Aesch BL
1483,"CHF430,000.–",Single house,6.5,,110 m2,,,,6597 Agarone
1484,"CHF150,000.–",Rustico,4.5,,44 m2,,,,6780 Airolo
1485,"CHF1,680,000.–",Chalet,14.5,,450 m2,3,1997,,6780 Airolo Valle
1486,"CHF1,240,000.–",Single house,7.5,,200 m2,,1927,2016,"Hausmattweg 5, 4663 Aarburg"
1487,"CHF1,595,000.–",Single house,9.5,,250 m2,,1911,,6716 Acquarossa
1488,"CHF1,595,000.–",Multi-family house,,,250 m2,,1911,,6716 Acquarossa
1489,"CHF1,490,000.–",Row house,6.5,,186 m2,4,2005,,"Büntengarten 18, 4147 Aesch"
1490,"CHF795,000.–",Row house,6.5,,154 m2,4,2009,,4147 Aesch BL
1491,"CHF430,000.–",Single house,6.5,,110 m2,,,,6597 Agarone
1492,"CHF150,000.–",Rustico,4.5,,44 m2,,,,6780 Airolo
1493,"CHF1,680,000.–",Chalet,14.5,,450 m2,3,1997,,6780 Airolo Valle
1494,"CHF795,000.–",Single house,5.5,,165 m2,,2021,,2942 Alle
1495,"CHF1,180,000.–",Villa,7.5,,300 m2,3,1960,,"Malcantone, 6994 Alto Malcantone"
1496,"CHF2,850,000.–",Villa,7,,250 m2,,1976,,1143 Apples
1497,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2021,,1994 Aproz (Nendaz)
1498,"CHF190,000.–",Rustico,4,,55 m2,,,,6719 Aquila
1499,"CHF1,870,000.–",Single house,6.5,,240 m2,,2011,2013,"Sonnenhügelstrasse 35, 9320 Arbon"
1500,"CHF820,000.–",Single house,4.5,,110 m2,,1984,2011,6618 Arcegno
1501,"CHF820,000.–",Single house,4.5,,110 m2,,1984,2011,6618 Arcegno
1502,"CHF980,000.–",Single house,,,,,,,"Via Ceu 3, 6618 Arcegno"
1503,"CHF935,000.–",Single house,7.5,,210 m2,,1850,2016,1957 Ardon
1504,"CHF790,000.–",Multi-family house,,,,,1880,,"Mühlestrasse 2, 5628 Aristau"
1505,"CHF225,000.–",Single house,3.5,2,130 m2,3,,,6822 Arogno
1506,"CHF1,030,000.–",Villa,7,,181 m2,,,,6822 Arogno
1507,"CHF1,250,000.–",Villa,7,,250 m2,2,1998,,6822 Arogno
1508,"CHF1,100,000.–",Single house,7,,165 m2,2,,2000,6939 Arosio
1509,"CHF3,190,000.–",Single house,7.5,,525 m2,,2002,2015,1273 Arzier-Le Muids
1510,"CHF790,000.–",Single house,,,196 m2,,,,6864 Arzo
1511,"CHF2,980,000.–",Single house,7.5,,272 m2,4,1987,2015,6612 Ascona
1512,"CHF1,790,000.–",Bifamiliar house,7,,165 m2,3,2003,,"A Athenaz (Avusy), 1285 Athenaz (Avusy)"
1513,"CHF770,000.–",Single house,6.5,,208 m2,,,,6661 Auressio
1514,"CHF730,000.–",Chalet,4.5,,99 m2,,1968,,"Route des Raccards 49, 3961 Ayer"
1515,"CHF898,000.–",Villa,11,,,3,,,"Via San Gottardo 72, 6828 Balerna"
1516,"CHF1,050,000.–",Bifamiliar house,4.5,,154 m2,2,2022,,"Via E.Bossi 50, 6828 Balerna"
1517,"CHF1,150,000.–",Bifamiliar house,4.5,,198 m2,2,2022,,"Via E.Bossi 50, 6828 Balerna"
1518,"CHF790,000.–",Multi-family house,,,,,1880,,"Mühlestrasse 2, 5628 Aristau"
1519,"CHF225,000.–",Single house,3.5,2,130 m2,3,,,6822 Arogno
1520,"CHF1,030,000.–",Villa,7,,181 m2,,,,6822 Arogno
1521,"CHF1,250,000.–",Villa,7,,250 m2,2,1998,,6822 Arogno
1522,"CHF1,100,000.–",Single house,7,,165 m2,2,,2000,6939 Arosio
1523,"CHF3,190,000.–",Single house,7.5,,525 m2,,2002,2015,1273 Arzier-Le Muids
1524,"CHF790,000.–",Single house,,,196 m2,,,,6864 Arzo
1525,"CHF2,980,000.–",Single house,7.5,,272 m2,4,1987,2015,6612 Ascona
1526,"CHF1,790,000.–",Bifamiliar house,7,,165 m2,3,2003,,"A Athenaz (Avusy), 1285 Athenaz (Avusy)"
1527,"CHF770,000.–",Single house,6.5,,208 m2,,,,6661 Auressio
1528,"CHF730,000.–",Chalet,4.5,,99 m2,,1968,,"Route des Raccards 49, 3961 Ayer"
1529,"CHF898,000.–",Villa,11,,,3,,,"Via San Gottardo 72, 6828 Balerna"
1530,"CHF1,050,000.–",Bifamiliar house,4.5,,154 m2,2,2022,,"Via E.Bossi 50, 6828 Balerna"
1531,"CHF1,150,000.–",Bifamiliar house,4.5,,198 m2,2,2022,,"Via E.Bossi 50, 6828 Balerna"
1532,"CHF1,180,000.–",Single house,8,,183 m2,,1953,,"Hauptstrasse 16, 9436 Balgach"
1533,"CHF3,360,000.–",Multi-family house,15,,198 m2,4,1881,2010,4057 Basel
1534,"CHF950,000.–",Multi-family house,11,,194 m2,3,1890,,"Sennhüttenstrasse 8, 8494 Bauma"
1535,"CHF750,000.–",Single house,5.5,,,,1970,,6981 Bedigliora
1536,"CHF790,000.–",Single house,6.5,,250 m2,,1989,,6981 Bedigliora
1537,"CHF1,695,000.–",Bifamiliar house,5.5,,177 m2,3,1999,,"Hasenbergstrasse 13A, 5454 Bellikon"
1538,"CHF250,000.–",Single house,2.5,,60 m2,,,,6500 Bellinzona
1539,"CHF1,350,000.–",Villa,5.5,,185 m2,,,,"Via Malmera 5A, 6500 Bellinzona"
1540,"CHF2,600,000.–",Multi-family house,,,,3,,,"Via San Gottardo, 6500 Bellinzona"
1541,"CHF3,350,000.–",Multi-family house,16,,510 m2,,2023,,"Via Varrone, 6500 Bellinzona"
1542,"CHF22,000,000.–",Multi-family house,,,,,,,6500 Bellinzona
1543,"CHF199,000.–",Single house,3.5,,200 m2,,1850,,1996 Beuson (Nendaz)
1544,"CHF490,000.–",Chalet,3.5,,100 m2,,1980,,1880 Bex
1545,"CHF630,000.–",Row house,5,,174 m2,,1758,2007,1880 Bex
1546,"CHF650,000.–",Villa,10,,420 m2,,1973,2011,1880 Bex
1547,"CHF235,000.–",Single house,3.5,,35 m2,,1991,,6710 Biasca
1548,"CHF695,000.–",Single house,10.5,,250 m2,,,,6710 Biasca
1549,"CHF695,000.–",Multi-family house,,,250 m2,,,,6710 Biasca
1550,"CHF235,000.–",Single house,8.5,,150 m2,,,,6676 Bignasco
1551,"CHF475,000.–",Rustico,4.5,,82 m2,,,,6676 Bignasco
1552,"CHF1,490,000.–",Multi-family house,11.5,,229 m2,,1900,2004,4102 Binningen
1553,"CHF1,860,000.–",Single house,8.5,,,5,1900,,"Oberwilerstrasse 9, 4102 Binningen"
1554,"CHF2,850,000.–",Single house,6.5,,196 m2,,2022,,4102 Binningen
1555,"CHF700,000.–",Single house,6.5,,220 m2,3,1983,2018,"Gaggio, 6934 Bioggio"
1556,"CHF1,050,000.–",Single house,7,,160 m2,2,1991,,"Via Cimo 18, 6934 Bioggio"
1557,"CHF1,050,000.–",Single house,7,,160 m2,2,1991,,"Via Cimo 18, 6934 Bioggio"
1558,"CHF1,050,000.–",Villa,5.5,1,185 m2,3,1986,,6816 Bissone
1559,"CHF1,720,000.–",Villa,7,,158 m2,2,1962,,1807 Blonay
1560,"CHF1,750,000.–",Single house,6.5,,155 m2,,,,1807 Blonay
1561,"CHF1,790,000.–",Single house,5.5,,153 m2,,2023,,1807 Blonay
1562,"CHF1,050,000.–",Single house,7,,160 m2,2,1991,,"Via Cimo 18, 6934 Bioggio"
1563,"CHF1,050,000.–",Villa,5.5,1,185 m2,3,1986,,6816 Bissone
1564,"CHF1,720,000.–",Villa,7,,158 m2,2,1962,,1807 Blonay
1565,"CHF1,750,000.–",Single house,6.5,,155 m2,,,,1807 Blonay
1566,"CHF1,790,000.–",Single house,5.5,,153 m2,,2023,,1807 Blonay
1567,"CHF1,860,000.–",Bifamiliar house,4.5,,135 m2,3,2023,,1807 Blonay
1568,"CHF1,860,000.–",Bifamiliar house,4.5,,135 m2,3,2023,,1807 Blonay
1569,"CHF4,695,000.–",Single house,8.5,,350 m2,3,2012,,1807 Blonay
1570,"CHF6,990,000.–",Single house,10,,500 m2,,1989,,1807 Blonay
1571,"CHF2,560,000.–",Single house,8.5,,270 m2,3,1996,2019,1277 Borex
1572,"CHF985,000.–",Villa,,,165 m2,,1998,,1967 Bramois
1573,"CHF1,500,000.–",Villa,6.5,,180 m2,,2006,2019,1967 Bramois
1574,"CHF3,000,000.–",Villa,9,,,,,,6932 Breganzona
1575,"CHF890,000.–",Single house,4.5,,143 m2,,2022,,6634 Brione (Verzasca)
1576,"CHF1,850,000.–",Single house,7.5,,,3,,,6614 Brissago
1577,"CHF2,200,000.–",Villa,7,,260 m2,,1960,,6614 Brissago
1578,"CHF1,400,000.–",Single house,8.5,GF,210 m2,3,,,1636 Broc
1579,"CHF1,100,000.–",Villa,7,2,240 m2,,1979,,"Giovan Pietro Poma, 6827 Brusino Arsizio"
1580,"CHF1,400,000.–",Single house,4.5,,,2,1970,,6827 Brusino Arsizio
1581,"CHF1,950,000.–",Villa,5.5,,170 m2,2,,,6827 Brusino Arsizio
1582,"CHF975,000.–",Single house,5.5,,131 m2,,2023,,"Rauhenbergstrasse, 8263 Buch SH"
1583,"CHF750,000.–",Row house,5.5,,125 m2,3,1996,,"Brunngasse 9, 4463 Buus"
1584,"CHF6,800,000.–",Row house,5.5,,151 m2,,1987,,8806 Bäch SZ
1585,"CHF1,350,000.–",Single house,12,,324 m2,,1970,1990,"Hauptstrasse 170, 4252 Bärschwil"
1586,"CHF1,370,000.–",Single house,8,,232 m2,,2023,,"Solothurnstrasse 11, 4922 Bützberg"
1587,"CHF210,000.–",Single house,6.5,,150 m2,,,,6746 Calonico
1588,"CHF536,000.–",Chalet,4.5,,160 m2,,1968,,6760 Campello
1589,"CHF975,000.–",Single house,5.5,,131 m2,,2023,,"Rauhenbergstrasse, 8263 Buch SH"
1590,"CHF750,000.–",Row house,5.5,,125 m2,3,1996,,"Brunngasse 9, 4463 Buus"
1591,"CHF6,800,000.–",Row house,5.5,,151 m2,,1987,,8806 Bäch SZ
1592,"CHF1,350,000.–",Single house,12,,324 m2,,1970,1990,"Hauptstrasse 170, 4252 Bärschwil"
1593,"CHF1,370,000.–",Single house,8,,232 m2,,2023,,"Solothurnstrasse 11, 4922 Bützberg"
1594,"CHF210,000.–",Single house,6.5,,150 m2,,,,6746 Calonico
1595,"CHF536,000.–",Chalet,4.5,,160 m2,,1968,,6760 Campello
1596,"CHF4,500,000.–",Villa,8,,550 m2,,1970,,6919 Carabietta
1597,"CHF150,000.–",Single house,4.5,,100 m2,,1900,,"Via di Funtànn, 6584 Carena"
1598,"CHF2,250,000.–",Villa,4.5,,138 m2,,2001,,6914 Carona
1599,"CHF1,140,000.–",Single house,5.5,,240 m2,3,1993,,6987 Caslano
1600,"CHF1,390,000.–",Single house,5,,150 m2,,2002,2017,6987 Caslano
1601,"CHF3,200,000.–",Villa,8.5,,450 m2,,1965,,"via Monte Generoso, 6873 Castel San Pietro"
1602,"CHF1,570,000.–",Single house,5.5,,258 m2,,2022,,"Ronco, 6980 Castelrotto"
1603,"CHF60,000.–",Rustico,3.5,,60 m2,,,,6683 Cerentino
1604,"CHF95,000.–",Rustico,2.5,,45 m2,,,,6683 Cerentino
1605,"CHF140,000.–",Single house,5.5,,120 m2,,,,6683 Cerentino
1606,"CHF155,000.–",Rustico,4.5,,1055 m2,,,,6683 Cerentino
1607,"CHF590,000.–",Single house,4,,150 m2,,,2018,6675 Cevio
1608,"CHF890,000.–",Single house,5.5,,160 m2,,,,6675 Cevio
1609,"CHF1,850,000.–",Single house,9,,360 m2,2,1920,2020,6675 Cevio
1610,"CHF390,000.–",Single house,3.5,,75 m2,,2009,,3966 Chalais
1611,"CHF500,000.–",Single house,8,,225 m2,,1984,2001,1955 Chamoson
1612,"CHF725,000.–",Bifamiliar house,4.5,,143 m2,,2022,,1955 Chamoson
1613,"CHF725,000.–",Bifamiliar house,4.5,,143 m2,,2022,,1955 Chamoson
1614,"CHF2,190,000.–",Single house,9,,270 m2,,2007,,1424 Champagne
1615,"CHF1,050,000.–",Chalet,6.5,,180 m2,,,,1938 Champex-Lac
1616,"CHF2,950,000.–",Villa,6.5,,250 m2,3,1963,,1801 Chardonne
1617,"CHF1,200,000.–",Single house,7.5,,180 m2,,1972,2015,3971 Chermignon
1618,"CHF890,000.–",Chalet,5.5,,175 m2,,1984,,3971 Chermignon-Bas
