,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton,population
219,565000,Apartment,2.5,1,51.0,1.0,2021.0,2021.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
220,1280000,Duplex,6.0,3,202.0,1.0,1981.0,1981.0,Les Diablerets,1865,46.3439,7.1757,Canton de Vaud,
221,550000,Roof flat,6.5,2,194.0,1.0,,,Les Ponts-de-Martel,2316,46.9872,6.73135,Neuchâtel,1248.0
222,1150000,Apartment,3.5,6,90.0,6.0,2014.0,2014.0,Locarno,6600,46.1729,8.795375,Ticino,16012.0
223,1285000,Apartment,3.5,5,97.0,7.0,2014.0,2014.0,Locarno,6600,46.1729,8.795375,Ticino,16012.0
224,950000,Apartment,3.5,2,132.0,1.0,2022.0,2022.0,Losone,6616,46.1692,8.742,Ticino,6701.0
225,545000,Apartment,3.5,5,90.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
226,565000,Apartment,2.5,1,51.0,1.0,2021.0,2021.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
227,625000,Apartment,3.5,GF,86.0,1.0,2022.0,2022.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
228,725000,Apartment,3.5,4,121.0,1.0,1970.0,1970.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
229,790000,Apartment,4.5,3,121.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
230,849000,Apartment,4.5,3,98.0,1.0,,2019.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
231,920000,Apartment,3.5,1,115.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
232,1050000,Apartment,4.5,5,120.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
233,1060000,Apartment,3.5,1,126.0,5.0,2000.0,2000.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
234,1122000,Apartment,4.5,GF,185.0,1.0,2022.0,2022.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
235,1170000,Apartment,4.5,GF,140.0,1.0,2015.0,2015.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
236,1285000,Apartment,4.5,1,131.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
237,1400000,Apartment,3.5,2,111.0,1.0,2021.0,2021.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
238,1450000,Apartment,4.5,6,141.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
239,1500000,Apartment,6.0,6,165.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
240,1500000,Apartment,3.5,9,121.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
241,1540000,Apartment,5.0,1,180.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
242,1550000,Roof flat,6.5,6,,1.0,2006.0,2006.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
243,1650000,Apartment,4.5,5,142.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
244,1856000,Apartment,5.5,3,173.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
245,2050000,Apartment,4.5,2,150.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
246,2550000,Apartment,3.5,GF,108.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
247,2650000,Apartment,7.0,GF,480.0,1.0,2022.0,2022.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
248,2780000,Attic flat,4.5,GF,195.0,2.0,2011.0,2011.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
249,3750000,Apartment,4.5,7,240.0,8.0,2009.0,2009.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
250,3950000,Apartment,4.5,GF,218.0,1.0,2005.0,2005.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
251,4760000,Attic flat,7.5,GF,380.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
252,5325000,Apartment,4.5,4,,1.0,,2013.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
253,1850000,Apartment,5.5,2,250.0,1.0,2019.0,2019.0,Lugano,6918,45.9557,8.9077,Ticino,63185.0
254,1250000,Apartment,4.5,GF,130.0,1.0,2015.0,2015.0,Lugano,6968,46.0651,9.0144,Ticino,63185.0
255,6840000,Apartment,7.0,GF,421.0,1.0,2021.0,2021.0,Lugano,6974,46.0094,8.9798,Ticino,63185.0
256,1290000,Duplex,4.5,1,142.0,2.0,2001.0,2001.0,Luins,1184,46.4481,6.277200000000001,Canton de Vaud,
257,395000,Roof flat,4.5,3,100.0,1.0,,,Lumino,6533,46.2384,9.0681,Ticino,1513.0
258,780000,Apartment,4.5,2,145.0,1.0,2020.0,2020.0,Lumino,6533,46.2384,9.0681,Ticino,1513.0
259,797000,Duplex,4.5,1,110.0,2.0,1989.0,2022.0,Lupfig,5242,47.4322,8.209066666666667,Kanton Aargau,3113.0
260,790000,Apartment,3.5,3,89.0,2.0,1972.0,2021.0,Luzern,6006,47.0538,8.3345,Kanton Luzern,
261,1300000,Apartment,3.5,1,94.0,1.0,2007.0,2007.0,Maloja,7516,46.3649,9.7199,Kanton Graubünden,
262,930000,Apartment,4.5,1,121.0,1.0,2022.0,2022.0,Marthalen,8460,47.6201,8.6424,Kanton Zürich,1949.0
263,595000,Apartment,2.5,GF,78.0,1.0,2022.0,2022.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
264,1025000,Apartment,3.5,4,115.0,1.0,2018.0,2018.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
265,790000,Apartment,3.5,3,89.0,2.0,1972.0,2021.0,Luzern,6006,47.0538,8.3345,Kanton Luzern,
266,1300000,Apartment,3.5,1,94.0,1.0,2007.0,2007.0,Maloja,7516,46.3649,9.7199,Kanton Graubünden,
267,930000,Apartment,4.5,1,121.0,1.0,2022.0,2022.0,Marthalen,8460,47.6201,8.6424,Kanton Zürich,1949.0
268,595000,Apartment,2.5,GF,78.0,1.0,2022.0,2022.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
269,1025000,Apartment,3.5,4,115.0,1.0,2018.0,2018.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
270,523500,Apartment,3.5,1,84.0,1.0,2021.0,2021.0,Massongex,1869,46.2363,6.9846,Canton du Valais,1785.0
271,620500,Apartment,3.5,GF,95.0,1.0,2021.0,2021.0,Massongex,1869,46.2363,6.9846,Canton du Valais,1785.0
272,5500000,Attic flat,5.5,GF,260.0,1.0,,,Melide,6815,45.9564,8.9488,Ticino,1802.0
273,380000,Apartment,1.5,GF,44.0,1.0,2019.0,2019.0,Mellingen,5507,47.4211,8.2742,Kanton Aargau,5633.0
274,555000,Studio,2.5,2,98.0,1.0,2019.0,2019.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen,8620.0
275,605000,Apartment,2.5,GF,111.0,1.0,2021.0,2021.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen,8620.0
276,825000,Apartment,4.5,1,130.0,1.0,2023.0,2023.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen,8620.0
277,1115000,Apartment,3.5,3,185.0,1.0,2021.0,2021.0,Mels,8887,47.0327,9.4166,Kanton St. Gallen,8620.0
278,665000,Apartment,4.5,1,118.0,1.0,,,Mendrisio,6825,45.9043,8.9845,Ticino,14942.0
279,1060000,Apartment,4.5,2,145.0,3.0,2020.0,2020.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
280,945000,Apartment,4.5,1,118.0,4.0,2022.0,2022.0,Menziken,5737,47.236,8.1865,Kanton Aargau,6330.0
281,1390000,Duplex,4.5,1,143.0,1.0,,2020.0,Menzingen,6313,47.172,8.601566666666667,Kanton Zug,4540.0
282,1560000,Apartment,5.5,GF,131.0,1.0,2010.0,2010.0,Menzingen,6313,47.172,8.601566666666667,Kanton Zug,4540.0
283,1050000,Apartment,5.5,1,135.0,2.0,1863.0,2022.0,Mex,1031,46.5771,6.559,Canton de Vaud,
284,780000,Apartment,4.5,GF,,1.0,,,Minusio,6648,46.1733,8.8244,Ticino,7303.0
285,810000,Apartment,4.5,1,110.0,1.0,1993.0,1993.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
286,2265000,Apartment,5.5,GF,200.0,2.0,2021.0,2021.0,Mont-sur-Rolle,1185,46.4754,6.3364,Canton de Vaud,2654.0
287,1190000,Apartment,3.5,GF,100.0,1.0,2014.0,2014.0,Muralto,6600,46.1729,8.795375,Ticino,2683.0
288,1350000,Attic flat,4.5,2,210.0,1.0,1960.0,2018.0,Muralto,6600,46.1729,8.795375,Ticino,2683.0
289,650000,Apartment,2.5,GF,62.0,1.0,,,Neftenbach,8413,47.5298,8.6605,Kanton Zürich,5692.0
290,990000,Apartment,4.5,1,128.0,1.0,,,Neftenbach,8413,47.5298,8.6605,Kanton Zürich,5692.0
291,1560000,Apartment,5.5,1,195.0,1.0,,,Neftenbach,8413,47.5298,8.6605,Kanton Zürich,5692.0
292,415000,Apartment,2.5,6,57.0,1.0,2024.0,2024.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen,10510.0
293,510000,Apartment,3.5,7,73.0,1.0,2024.0,2024.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen,10510.0
294,645000,Apartment,4.5,2,98.0,1.0,2024.0,2024.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen,10510.0
295,495000,Apartment,2.5,GF,63.0,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau,4776.0
296,670000,Apartment,3.5,GF,88.0,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau,4776.0
297,972000,Apartment,4.5,GF,133.0,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau,4776.0
298,1282000,Apartment,5.5,GF,152.0,1.0,2023.0,2023.0,Niederlenz,5702,47.4034,8.1704,Kanton Aargau,4776.0
299,1060000,Apartment,4.5,GF,120.0,1.0,1999.0,1999.0,Nussbaumen,5415,47.4888,8.3055,Kanton Aargau,
300,1690000,Apartment,4.5,1,134.0,1.0,2022.0,2022.0,Nürensdorf,8309,47.4576,8.6489,Kanton Zürich,5591.0
301,2650000,Terrace flat,4.5,GF,240.0,1.0,2023.0,2023.0,Nürensdorf,8309,47.4576,8.6489,Kanton Zürich,5591.0
302,650000,Apartment,5.5,1,110.0,1.0,1972.0,2020.0,Oberrohrdorf,5452,47.4251,8.3205,Kanton Aargau,4072.0
303,895000,Apartment,3.5,-1,98.0,1.0,2022.0,2022.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft,
304,1200000,Apartment,3.5,1,105.0,3.0,2022.0,2022.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft,
305,620000,Apartment,3.5,GF,85.0,1.0,2023.0,2023.0,Orges,1430,46.8122,6.5831,Canton de Vaud,
306,720000,Apartment,2.5,GF,87.0,1.0,2012.0,2012.0,Orselina,6644,46.183,8.7953,Ticino,
307,1850000,Apartment,4.0,GF,150.0,1.0,2011.0,2011.0,Orselina,6644,46.183,8.7953,Ticino,
308,280000,Apartment,1.5,1,50.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
309,1325000,Apartment,4.5,GF,,6.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
310,1325000,Apartment,4.5,GF,126.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
311,1200000,Apartment,3.5,1,105.0,3.0,2022.0,2022.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft,
312,620000,Apartment,3.5,GF,85.0,1.0,2023.0,2023.0,Orges,1430,46.8122,6.5831,Canton de Vaud,
313,720000,Apartment,2.5,GF,87.0,1.0,2012.0,2012.0,Orselina,6644,46.183,8.7953,Ticino,
314,1850000,Apartment,4.0,GF,150.0,1.0,2011.0,2011.0,Orselina,6644,46.183,8.7953,Ticino,
315,280000,Apartment,1.5,1,50.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
316,1325000,Apartment,4.5,GF,,6.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
317,1325000,Apartment,4.5,GF,126.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
318,3400000,Apartment,6.5,5,326.0,1.0,2012.0,2012.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
319,4180000,Apartment,3.5,GF,163.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
320,585000,Roof flat,3.5,2,80.0,1.0,2022.0,2022.0,Payerne,1530,46.825,6.9299,Canton de Vaud,9943.0
321,500000,Apartment,3.5,4,92.0,1.0,2009.0,2009.0,Pazzallo,6912,45.981,8.9473,Ticino,
322,1400000,Attic flat,4.0,11,112.0,11.0,2009.0,2009.0,Pazzallo,6912,45.981,8.9473,Ticino,
323,470000,Apartment,3.5,3,92.0,1.0,2013.0,2013.0,Pedrinate,6832,45.8283,9.0078,Ticino,
324,1255000,Apartment,5.0,2,108.0,1.0,2007.0,2007.0,Perly-Certoux,1258,46.1575,6.0889,Genève,
325,1540000,Apartment,5.0,GF,118.0,1.0,2010.0,2010.0,Plan-les-Ouates,1228,46.1642,6.118,Genève,10656.0
326,1900000,Apartment,4.5,GF,110.0,1.0,1990.0,2017.0,Pontresina,7504,46.4311,9.9249,Kanton Graubünden,2162.0
327,1010000,Apartment,4.0,1,,4.0,,,Prilly,1008,46.5519,6.6005,Canton de Vaud,12399.0
328,1330000,Apartment,4.0,4,,4.0,,,Prilly,1008,46.5519,6.6005,Canton de Vaud,12399.0
329,5200000,Apartment,5.5,5,260.0,1.0,2022.0,2022.0,Puidoux,1070,46.4945,6.7779,Canton de Vaud,2878.0
330,2660000,Apartment,5.5,1,173.0,1.0,2010.0,2010.0,Pully,1009,46.4884,6.6557,Canton de Vaud,18313.0
331,1190000,Duplex,3.5,3,130.0,1.0,2008.0,2008.0,Rafz,8197,47.6115,8.543,Kanton Zürich,4462.0
332,1130000,Apartment,3.5,GF,113.0,1.0,2022.0,2022.0,Rapperswil SG,8640,47.225,8.8107,Kanton St. Gallen,
333,585000,Apartment,3.5,3,100.0,4.0,2010.0,2010.0,Reinach,5734,47.2612,8.1793,Kanton Aargau,19144.0
334,585000,Apartment,3.5,3,100.0,4.0,2010.0,2010.0,Reinach,5734,47.2612,8.1793,Kanton Aargau,8498.0
335,585000,Apartment,3.5,3,81.0,1.0,1969.0,2020.0,Rheinfelden,4310,47.5559,7.801349999999999,Kanton Aargau,13337.0
336,2790000,Terrace flat,3.5,GF,168.0,1.0,2017.0,2017.0,Richterswil,8805,47.213,8.7063,Kanton Zürich,13407.0
337,315000,Apartment,,GF,,1.0,,,Riddes,1908,46.1688,7.2201,Canton du Valais,
338,750000,Apartment,3.5,GF,89.0,1.0,2022.0,2022.0,Rifferswil,8911,47.245,8.499,Kanton Zürich,1096.0
339,1280000,Duplex,4.5,1,167.0,2.0,2022.0,2022.0,Rifferswil,8911,47.245,8.499,Kanton Zürich,1096.0
340,1320000,Duplex,4.5,1,169.0,2.0,2022.0,2022.0,Rifferswil,8911,47.245,8.499,Kanton Zürich,1096.0
341,1210000,Attic flat,4.5,1,235.0,1.0,2022.0,2022.0,Riniken,5223,47.4939,8.1867,Kanton Aargau,1452.0
342,995000,Apartment,4.5,GF,142.0,1.0,,2012.0,Rombach,5022,47.4052,8.0456,Kanton Aargau,
343,1150000,Attic flat,3.5,4,105.0,1.0,2014.0,2014.0,Rorschacherberg,9404,47.4803,9.5104,Kanton St. Gallen,7285.0
344,900000,Apartment,3.5,1,,1.0,1972.0,1972.0,Ruvigliana,6977,46.0053,8.98,Ticino,
345,5450000,Apartment,6.5,GF,319.0,1.0,2012.0,2012.0,Rüschlikon,8803,47.3063,8.5526,Kanton Zürich,5830.0
346,2440000,Loft,,GF,,2.0,1871.0,2000.0,Rüti ZH,8630,47.2582,8.865,Kanton Zürich,
347,419000,Duplex,4.0,1,96.0,1.0,1988.0,2021.0,Saint-Maurice,1890,46.1988,6.99565,Canton du Valais,4571.0
348,1215000,Apartment,4.5,GF,110.0,1.0,1982.0,1982.0,Samedan,7503,46.5332,9.8492,Kanton Graubünden,2924.0
349,1190000,Apartment,4.5,1,135.0,1.0,1994.0,2009.0,Sarnen,6062,46.8705,8.207,Kanton Obwalden,10368.0
350,1750000,Roof flat,5.5,3,175.0,1.0,,2016.0,Satigny,1242,46.2143,6.035,Genève,4185.0
351,620000,Apartment,4.5,2,110.0,3.0,1970.0,2010.0,Savigny,1073,46.5447,6.73035,Canton de Vaud,3357.0
352,450000,Apartment,3.5,GF,85.0,1.0,,,Savièse,1965,46.2571,7.344509090909091,Canton du Valais,7712.0
353,865000,Duplex,5.5,3,126.0,3.0,,2020.0,Schaffhausen,8207,47.7228,8.673,Kanton Schaffhausen,36587.0
354,1190000,Apartment,4.5,1,135.0,1.0,1994.0,2009.0,Sarnen,6062,46.8705,8.207,Kanton Obwalden,10368.0
355,1750000,Roof flat,5.5,3,175.0,1.0,,2016.0,Satigny,1242,46.2143,6.035,Genève,4185.0
356,620000,Apartment,4.5,2,110.0,3.0,1970.0,2010.0,Savigny,1073,46.5447,6.73035,Canton de Vaud,3357.0
357,450000,Apartment,3.5,GF,85.0,1.0,,,Savièse,1965,46.2571,7.344509090909091,Canton du Valais,7712.0
358,865000,Duplex,5.5,3,126.0,3.0,,2020.0,Schaffhausen,8207,47.7228,8.673,Kanton Schaffhausen,36587.0
359,1050000,Attic flat,4.5,4,130.0,1.0,2009.0,2009.0,Sennwald,9466,47.2623,9.5013,Kanton St. Gallen,5592.0
360,1320000,Attic flat,5.5,3,186.0,1.0,2011.0,2011.0,Seuzach,8472,47.5343,8.7261,Kanton Zürich,7291.0
361,1190000,Apartment,4.5,GF,135.0,1.0,2007.0,2007.0,Siebnen,8854,47.1673,8.89535,Kanton Schwyz,
362,3200000,Duplex,3.5,GF,132.0,3.0,1988.0,2021.0,Silvaplana-Surlej,7513,46.4447,9.79045,Kanton Graubünden,
363,179000,Apartment,,GF,,1.0,,,Sion,1950,46.2304,7.3623,Canton du Valais,34708.0
364,990000,Roof flat,3.5,2,108.0,1.0,2017.0,2017.0,Sissach,4450,47.4722,7.8076,Kanton Basel-Landschaft,6681.0
365,410000,Apartment,3.5,1,85.0,1.0,1993.0,1993.0,Siviriez,1678,46.6604,6.8774,Canton de Fribourg,2238.0
366,550000,Apartment,2.5,1,69.0,1.0,2019.0,2019.0,Sorengo,6924,45.9998,8.9355,Ticino,1774.0
367,1750000,Apartment,4.5,2,129.0,1.0,2016.0,2016.0,St-Sulpice VD,1025,46.4855,6.5626,Canton de Vaud,
368,1750000,Attic flat,4.5,2,124.0,2.0,2016.0,2016.0,St-Sulpice VD,1025,46.4855,6.5626,Canton de Vaud,
369,670000,Furnished dwelling,1.5,1,33.0,5.0,,2021.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
370,990000,Apartment,2.5,2,60.0,1.0,1970.0,2010.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
371,1390000,Apartment,3.5,4,88.0,1.0,1982.0,1982.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
372,1800000,Apartment,3.5,4,94.0,1.0,1963.0,1963.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
373,1850000,Attic flat,2.5,3,73.0,1.0,1905.0,2017.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
374,3200000,Apartment,5.0,3,150.0,1.0,1965.0,2009.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
375,3200000,Attic flat,3.5,4,112.0,1.0,1972.0,2012.0,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden,
376,1250000,Apartment,4.5,GF,143.0,1.0,2020.0,2020.0,Steinmaur,8162,47.49,8.439599999999999,Kanton Zürich,3460.0
377,3290000,Apartment,4.5,GF,136.0,1.0,2022.0,2022.0,Stäfa,8712,47.2409,8.7254,Kanton Zürich,14389.0
378,4730000,Duplex,5.5,GF,198.0,2.0,2022.0,2022.0,Stäfa,8712,47.2409,8.7254,Kanton Zürich,14389.0
379,360000,Apartment,2.5,GF,60.0,1.0,1963.0,1963.0,Thun,3608,46.7387,7.5974,Canton de Berne,43743.0
380,1155000,Apartment,5.5,1,276.0,1.0,2009.0,2009.0,Torricella-Taverne,6807,46.063,8.9306,Ticino,
381,1760000,Apartment,4.5,2,121.0,1.0,2017.0,2022.0,Uetikon am See,8707,47.2673,8.6792,Kanton Zürich,6145.0
382,3470000,Apartment,4.5,GF,157.0,1.0,2023.0,2023.0,Uitikon,8142,47.367,8.4593,Kanton Zürich,4239.0
383,4480000,Apartment,5.5,1,207.0,1.0,2023.0,2023.0,Uitikon,8142,47.367,8.4593,Kanton Zürich,4239.0
384,993000,Apartment,5.5,1,143.0,2.0,2017.0,2017.0,Umiken,5222,47.4812,8.1867,Kanton Aargau,
385,2275000,Duplex,4.5,2,166.0,2.0,2023.0,2023.0,Unterengstringen,8103,47.4112,8.4429,Kanton Zürich,3804.0
386,980000,Apartment,4.5,1,141.0,1.0,2022.0,2022.0,Unterlunkhofen,8918,47.3248,8.3832,Kanton Aargau,1415.0
387,690000,Apartment,4.5,1,88.0,1.0,1974.0,2014.0,Uster,8610,47.3532,8.7213,Kanton Zürich,34442.0
388,425000,Apartment,5.5,4,140.0,1.0,,,Vacallo,6833,45.847,9.0364,Ticino,3398.0
389,3290000,Roof flat,5.0,GF,128.0,1.0,,2007.0,Verbier,1936,46.1008,7.2297,Canton du Valais,
390,2000000,Attic flat,5.0,3,138.0,1.0,2022.0,2022.0,Versoix,1290,46.2877,6.1463,Genève,13422.0
391,1690000,Apartment,3.5,GF,150.0,1.0,2022.0,2022.0,Viganello,6962,46.0129,8.9706,Ticino,
392,670000,Apartment,3.5,GF,92.0,1.0,1972.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg,12092.0
393,1410000,Apartment,5.5,GF,,1.0,2022.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg,12092.0
394,545000,Apartment,4.5,3,138.0,1.0,,1982.0,Vouvry,1896,46.3329,6.8671500000000005,Canton du Valais,4198.0
395,445000,Apartment,4.5,GF,85.0,1.0,1963.0,2021.0,Vuisternens-en-Ogoz,1696,46.7042,7.0561,Canton de Fribourg,
396,1656000,Attic flat,4.5,3,152.0,3.0,2022.0,2022.0,Weinfelden,8570,47.5698,9.1122,Kanton Thurgau,11534.0
397,1100000,Apartment,4.5,GF,116.0,4.0,,,Wettingen,5430,47.4668,8.3412,Kanton Aargau,20721.0
398,1690000,Apartment,3.5,GF,150.0,1.0,2022.0,2022.0,Viganello,6962,46.0129,8.9706,Ticino,
399,670000,Apartment,3.5,GF,92.0,1.0,1972.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg,12092.0
400,1410000,Apartment,5.5,GF,,1.0,2022.0,2022.0,Villars-sur-Glâne,1752,46.7944,7.12515,Canton de Fribourg,12092.0
401,445000,Apartment,4.5,GF,85.0,1.0,1963.0,2021.0,Vuisternens-en-Ogoz,1696,46.7042,7.0561,Canton de Fribourg,
402,1656000,Attic flat,4.5,3,152.0,3.0,2022.0,2022.0,Weinfelden,8570,47.5698,9.1122,Kanton Thurgau,11534.0
403,1100000,Apartment,4.5,GF,116.0,4.0,,,Wettingen,5430,47.4668,8.3412,Kanton Aargau,20721.0
404,1100000,Duplex,4.5,3,135.0,2.0,2001.0,2022.0,Wettingen,5430,47.4668,8.3412,Kanton Aargau,20721.0
405,975000,Apartment,3.5,1,80.0,1.0,2020.0,2020.0,Wetzikon ZH,8620,47.3243,8.803049999999999,Kanton Zürich,
406,3200000,Apartment,5.5,GF,187.0,1.0,2013.0,2013.0,Wilen b. Wollerau,8832,47.1958,8.715033333333333,Kanton Schwyz,
407,750000,Apartment,3.5,1,90.0,1.0,1996.0,1996.0,Winterthur,8404,47.527,8.757666666666667,Kanton Zürich,109775.0
408,1090000,Apartment,5.5,1,132.0,1.0,1993.0,2014.0,Winterthur,8405,47.478,8.776,Kanton Zürich,109775.0
409,1690000,Attic flat,5.5,3,150.0,1.0,2010.0,2022.0,Winterthur,8408,47.5074,8.6831,Kanton Zürich,109775.0
410,1395000,Loft,4.5,3,260.0,1.0,,2018.0,Wohlen AG,5610,47.3533,8.28215,Kanton Aargau,
411,2510000,Apartment,4.5,GF,140.0,1.0,2010.0,2010.0,Wädenswil,8820,47.2239,8.6596,Kanton Zürich,21716.0
412,495000,Apartment,3.5,GF,94.0,1.0,,,Würenlingen,5303,47.5321,8.2492,Kanton Aargau,4701.0
413,650000,Apartment,5.5,2,128.0,2.0,1993.0,1993.0,Würenlingen,5303,47.5321,8.2492,Kanton Aargau,4701.0
414,835000,Apartment,4.5,1,126.0,3.0,2020.0,2020.0,Zunzgen,4455,47.4451,7.7986,Kanton Basel-Landschaft,2560.0
415,890000,Apartment,3.5,GF,145.0,3.0,2020.0,2020.0,Zunzgen,4455,47.4451,7.7986,Kanton Basel-Landschaft,2560.0
416,1260000,Apartment,4.5,1,130.0,1.0,2022.0,2022.0,Zwillikon,8909,47.2895,8.4311,Kanton Zürich,
417,2180000,Apartment,3.5,1,108.0,1.0,2015.0,2015.0,Zürich,8005,47.3876,8.5207,Kanton Zürich,434008.0
418,3490000,Apartment,5.5,4,160.0,1.0,2003.0,2003.0,Zürich,8044,47.3776,8.5901,Kanton Zürich,434008.0
419,1180000,Apartment,3.5,GF,94.0,1.0,2001.0,2020.0,Zürich,8050,47.4119,8.5512,Kanton Zürich,434008.0
420,2200000,Apartment,5.5,GF,160.0,1.0,2014.0,2014.0,Zürich,8050,47.4119,8.5512,Kanton Zürich,434008.0
421,1190000,Apartment,2.5,5,75.0,1.0,2015.0,2015.0,Zürich,8052,47.4243,8.5403,Kanton Zürich,434008.0
422,1710000,Apartment,2.5,GF,85.0,1.0,2024.0,2024.0,Zürich,8057,47.4,8.5445,Kanton Zürich,434008.0
423,350000,Apartment,4.5,3,90.0,1.0,1969.0,2021.0,Aarau Rohr,5032,47.4055,8.0841,Kanton Aargau,
424,545000,Apartment,3.5,1,100.0,1.0,,,Acquarossa,6722,46.4364,8.9256,Ticino,1808.0
425,745000,Apartment,4.5,1,117.0,1.0,2021.0,2021.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
426,830000,Apartment,4.5,2,116.0,1.0,2021.0,2021.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
427,890000,Apartment,5.5,1,150.0,2.0,2008.0,2008.0,Agra,6927,45.9682,8.9116,Ticino,
428,1670000,Apartment,5.5,3,175.0,2.0,2002.0,2002.0,Aldesago,6974,46.0094,8.9798,Ticino,
429,1190000,Apartment,3.5,2,85.0,4.0,2022.0,2022.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
430,240000,Apartment,2.5,1,56.0,1.0,1984.0,2010.0,Anzère,1972,46.3424,7.4064,Canton du Valais,
431,915000,Apartment,4.5,GF,146.0,1.0,2005.0,2005.0,Anzère,1972,46.3424,7.4064,Canton du Valais,
432,550000,Duplex,3.5,GF,88.0,1.0,2022.0,2022.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais,
